Source,Target
0,1
0,4
1,5
2,3
2,6
2,9
3,10
4,5
4,18
5,6
5,19
6,11
7,8
7,14
8,15
9,10
9,11
10,36
11,19
11,37
12,13
12,20
13,14
13,22
14,15
14,25
15,16
15,26
16,17
16,28
17,18
17,31
18,19
18,32
19,33
20,21
20,43
21,22
21,44
22,23
22,47
23,24
23,48
24,25
24,50
25,26
25,40
26,27
26,41
27,28
27,42
28,29
28,53
29,30
29,54
30,31
30,56
31,32
31,38
32,33
32,39
33,34
33,59
34,35
34,60
35,37
35,62
36,37
36,63
37,64
38,39
38,57
39,58
40,41
40,51
41,42
42,52
43,44
43,45
44,46
45,46
45,65
46,47
46,66
47,48
47,67
48,49
49,50
49,68
50,51
51,52
51,69
52,53
52,70
53,54
53,71
54,55
55,56
55,72
56,57
57,58
57,73
58,59
58,74
59,60
59,75
60,61
61,62
61,76
62,64
63,64
63,78
64,77
65,66
65,90
66,67
66,91
67,68
67,92
68,69
68,88
69,70
69,89
70,71
70,86
71,72
71,87
72,73
72,84
73,74
73,85
74,75
74,79
75,76
75,80
76,77
76,81
77,78
77,82
78,83
79,80
79,85
80,81
81,82
82,83
82,93
83,94
84,85
84,87
86,87
86,89
88,89
88,92
90,91
91,92
93,94
