x,y,column
806,30,0
950,30,1
907,30,0
858,30,1
950,68,0
907,68,0
798,68,0
853,68,0
789,113,0
950,113,1
907,113,0
879,113,0
844,113,1
950,153,0
907,153,0
879,153,0
836,153,0
783,153,0
943,187,0
907,187,0
936,205,0
907,205,0
879,205,1
765,205,1
936,251,1
879,251,0
740,251,0
802,251,0
936,302,1
879,302,1
813,302,0
936,342,0
879,342,0
813,342,0
751,342,0
936,380,1
879,380,1
813,380,1
638,434,0
584,434,0
813,434,1
738,434,0
389,503,0
813,503,1
738,503,1
686,503,1
638,503,0
584,503,1
540,503,1
792,503,0
813,543,0
777,543,0
738,543,0
686,543,0
638,543,0
584,543,0
540,543,1
488,543,1
455,543,0
418,543,0
389,543,0
353,543,0
584,563,0
540,563,0
813,584,1
777,584,0
738,584,1
686,584,1
638,584,0
584,584,1
540,584,1
488,584,1
455,584,0
418,584,1
389,584,0
353,584,1
813,617,0
777,617,0
738,617,0
686,617,0
638,617,0
584,617,0
540,617,0
488,617,0
455,617,0
418,617,0
389,617,0
326,617,0
858,47,0
849,90,0
813,400,0
780,431,0
777,498,0
738,468,0
584,447,1
540,449,0
483,502,1
488,450,0
455,506,0
418,507,1
348,620,0
325,543,0
775,175,0
824,202,1
338,524,0
313,583,0
716,300,0
777,303,1
350,504,1
371,480,0
389,455,0
308,565,0
701,328,0
674,359,0
639,405,0
742,354,0
718,388,0
684,433,1
389,471,0
421,454,0
455,451,0
318,601,0
