x,y,column
729,12,1
684,12,0
633,12,0
563,12,1
684,54,0
633,54,0
729,76,0
684,76,0
633,76,0
590,76,0
563,76,0
439,114,1
409,114,0
333,114,1
729,114,0
684,114,0
953,114,1
877,114,0
847,114,1
953,168,0
926,168,0
877,168,0
847,168,1
795,168,0
729,168,1
684,168,0
633,168,0
590,168,1
563,168,1
491,168,0
439,168,0
409,168,0
359,168,0
333,168,0
633,235,0
590,235,0
528,235,1
491,235,0
439,235,1
409,235,0
359,235,0
333,235,1
953,235,1
926,235,0
877,235,0
847,235,1
795,235,0
759,235,0
729,235,0
684,235,0
633,287,1
590,287,1
563,287,0
528,287,0
491,287,0
795,287,0
759,287,0
729,287,0
684,287,0
953,366,0
926,366,0
847,366,0
795,366,0
759,366,0
729,366,0
684,366,0
590,366,0
563,366,0
528,366,0
491,366,0
439,366,0
359,366,0
333,366,0
953,467,0
926,467,0
877,467,0
847,467,0
795,467,0
729,467,1
684,467,0
633,467,0
590,467,0
563,467,0
491,467,0
439,467,1
409,467,0
333,467,0
439,521,1
409,521,0
333,521,1
729,521,0
684,521,0
953,521,1
877,521,0
847,521,1
729,565,0
684,565,0
633,565,0
590,565,0
563,565,0
684,587,0
633,587,0
729,630,1
684,630,0
633,630,0
563,630,1
590,193,0
528,195,1
491,197,0
