x,y,column
943,118,1
911,118,0
867,118,1
823,118,0
791,118,1
760,118,0
715,118,1
671,118,0
640,118,1
608,118,0
564,118,1
519,118,0
488,118,1
456,118,0
412,118,1
368,118,0
336,118,1
304,118,0
260,118,1
216,118,0
184,118,1
1170,118,1
1126,118,0
1095,118,1
1063,118,0
1019,118,1
1170,156,1
1126,156,0
1095,156,0
1063,156,0
1019,156,1
943,156,1
911,156,0
867,156,1
823,156,0
791,156,0
760,156,0
715,156,1
671,156,0
640,156,0
608,156,0
564,156,1
519,156,0
488,156,0
456,156,0
412,156,1
368,156,0
336,156,0
304,156,0
260,156,1
216,156,0
184,156,1
110,156,1
184,253,0
110,253,0
1019,253,0
943,253,0
943,270,0
867,270,0
791,270,0
715,270,0
640,270,0
564,270,0
488,270,0
412,270,0
336,270,0
260,270,0
184,270,0
1170,270,0
1095,270,0
1019,270,0
1170,314,1
1095,314,0
1019,314,1
943,314,1
867,314,1
791,314,0
715,314,1
640,314,0
564,314,1
488,314,0
412,314,1
336,314,0
260,314,1
184,314,1
110,314,1
1170,429,1
1126,429,0
1095,429,0
1063,429,0
1019,429,1
975,429,0
943,429,0
911,429,0
867,429,1
823,429,0
791,429,0
760,429,0
715,429,1
671,429,0
640,429,0
608,429,0
564,429,1
519,429,0
488,429,0
456,429,0
412,429,1
368,429,0
336,429,0
304,429,0
260,429,1
216,429,0
184,429,0
153,429,0
110,429,1
1170,466,1
1126,466,0
1095,466,1
1063,466,0
1019,466,1
975,466,0
943,466,1
911,466,0
867,466,1
823,466,0
791,466,1
760,466,0
715,466,1
671,466,0
640,466,1
608,466,0
564,466,1
519,466,0
488,466,1
456,466,0
412,466,1
368,466,0
336,466,1
304,466,0
260,466,1
216,466,0
184,466,1
153,466,0
110,466,1
