x,y,column
607,25,1
526,25,1
450,25,1
675,25,1
834,25,1
757,25,1
607,50,1
526,50,1
757,50,1
675,50,1
526,95,0
501,95,0
450,95,0
834,95,0
781,95,0
757,95,0
526,131,0
501,131,0
479,131,1
450,131,1
675,131,0
641,131,0
607,131,0
834,131,1
805,131,1
781,131,0
757,131,0
1007,182,1
935,182,1
898,182,0
834,182,1
805,182,0
757,182,1
720,182,0
675,182,0
641,182,0
607,182,0
559,182,0
526,182,1
479,182,0
450,182,1
385,182,0
348,182,1
276,182,1
720,213,1
675,213,1
641,213,0
607,213,0
584,213,1
559,213,1
385,231,0
348,231,0
607,231,0
584,231,1
935,231,0
898,231,0
675,262,1
607,262,0
584,262,1
559,262,1
526,262,0
479,262,1
450,262,1
385,262,0
348,262,1
321,262,1
276,262,1
1007,262,1
961,262,1
935,262,1
898,262,0
834,262,1
805,262,1
757,262,0
720,262,1
348,300,0
321,300,0
276,300,1
526,300,0
479,300,0
720,300,1
675,300,0
584,300,1
559,300,1
805,300,0
757,300,0
1007,300,1
961,300,0
935,300,0
675,370,1
641,370,0
584,370,1
559,370,1
526,370,0
479,370,0
450,370,1
416,370,0
348,370,1
276,370,1
1007,370,1
935,370,1
866,370,0
834,370,1
805,370,0
757,370,0
720,370,1
834,436,0
805,436,0
757,436,1
720,436,0
675,436,1
641,436,0
607,436,1
559,436,0
526,436,1
479,436,0
450,436,0
526,470,1
501,470,1
479,470,1
450,470,1
834,470,1
805,470,1
781,470,1
757,470,1
526,531,0
501,531,0
450,531,0
834,531,0
781,531,0
757,531,0
607,569,1
526,569,1
757,569,1
675,569,1
607,600,1
526,600,1
450,600,1
834,600,1
757,600,1
675,600,1
