Source,Target
0,1
0,3
1,2
1,4
2,5
3,4
3,7
4,5
4,9
5,10
6,7
6,17
7,8
7,18
8,9
8,15
9,10
9,16
10,21
11,12
11,22
12,13
12,23
13,14
13,24
14,25
15,16
15,19
16,20
17,18
17,29
18,19
18,30
19,20
19,31
20,21
20,32
21,33
22,23
22,26
23,24
23,27
24,25
25,28
26,27
26,34
27,28
27,37
28,29
28,40
29,30
29,41
30,31
30,42
31,32
31,43
32,33
32,44
33,45
34,35
34,59
35,36
35,60
36,37
36,61
37,38
37,62
38,39
38,63
39,40
39,46
40,41
40,47
41,42
41,48
42,43
42,49
43,44
44,45
44,50
45,51
46,47
46,64
47,48
47,52
48,49
48,53
49,50
49,54
50,51
50,55
51,56
52,53
52,65
53,54
54,55
54,57
55,56
55,58
56,68
57,58
57,66
58,67
59,60
59,79
60,61
60,80
61,62
61,81
62,63
62,82
63,64
63,83
64,65
64,84
65,85
66,67
66,69
67,68
67,70
68,71
69,70
69,72
70,71
70,76
71,78
72,73
72,86
73,74
73,87
74,75
74,88
75,76
75,89
76,77
76,90
77,78
77,92
78,93
79,80
79,94
80,81
81,82
82,83
82,95
83,84
84,85
84,96
85,97
86,87
86,101
87,88
87,102
88,89
88,103
89,90
89,104
90,91
90,105
91,92
91,106
92,93
94,95
94,98
95,96
95,99
96,97
97,100
98,99
98,107
99,100
99,108
100,109
101,102
101,110
102,103
102,111
103,104
103,112
104,105
104,113
105,106
105,114
106,115
107,108
107,116
108,109
108,117
109,118
110,111
111,112
112,113
113,114
114,115
116,117
117,118
