x,y,column
720,20,0
643,20,0
567,20,0
846,44,1
782,44,0
720,44,1
643,44,0
567,44,1
505,44,0
441,44,1
567,130,0
532,130,0
505,130,0
473,130,1
441,130,1
846,130,1
813,130,1
782,130,0
755,130,0
720,130,0
813,182,0
755,182,1
720,182,1
643,182,0
567,182,1
532,182,1
473,182,0
971,223,0
846,223,1
782,223,0
755,223,1
720,223,1
643,223,0
567,223,1
532,223,1
505,223,0
441,223,1
315,223,0
720,254,1
665,254,0
615,254,0
567,254,1
971,281,1
933,281,0
889,281,0
846,281,1
782,281,0
755,281,0
720,281,1
665,281,0
615,281,1
567,281,1
532,281,0
505,281,0
441,281,1
398,281,0
354,281,0
315,281,1
398,320,0
354,320,0
332,320,1
315,320,1
615,320,0
567,320,0
971,320,1
955,320,1
933,320,0
889,320,0
889,374,1
755,374,1
720,374,1
665,374,1
643,374,0
615,374,0
567,374,1
532,374,1
398,374,1
398,399,1
332,399,1
955,399,1
889,399,1
567,421,1
532,421,1
473,421,0
813,421,0
755,421,1
720,421,1
720,441,1
643,441,0
567,441,1
567,478,0
532,478,0
505,478,0
473,478,1
441,478,1
846,478,1
813,478,1
782,478,0
755,478,0
720,478,0
505,512,0
473,512,0
441,512,0
846,512,0
813,512,0
782,512,0
505,563,1
782,563,1
720,563,1
643,563,0
567,563,1
505,589,1
441,589,1
720,589,0
643,589,0
567,589,0
846,589,1
782,589,1
