Source,Target
0,1
0,16
1,2
1,17
2,3
2,18
3,4
3,11
4,5
4,12
5,6
5,13
6,7
6,9
7,8
7,10
8,26
9,10
9,22
10,23
11,12
11,19
12,13
12,14
13,15
14,15
14,20
16,17
16,31
17,18
18,19
18,32
19,20
19,39
20,21
20,40
21,22
21,41
22,23
22,42
23,24
23,27
24,25
24,28
25,26
25,29
26,30
27,28
27,33
28,29
28,34
29,30
29,35
30,36
31,32
31,37
32,38
33,34
33,43
34,35
34,44
35,36
35,45
36,46
37,38
37,50
38,39
38,51
39,40
39,52
40,41
41,42
42,43
42,47
43,44
43,48
44,45
45,46
46,49
47,48
47,53
48,49
48,54
49,55
50,51
50,56
51,52
51,57
52,58
53,54
53,76
54,55
54,63
55,65
56,57
56,59
57,58
57,62
58,73
59,60
59,69
60,61
60,70
61,62
61,71
62,72
63,64
63,77
64,65
64,67
65,68
66,67
66,77
66,91
67,68
67,92
68,93
69,70
69,78
70,71
70,79
71,72
71,80
72,73
72,81
73,74
73,86
74,75
74,87
75,76
75,88
76,77
76,89
77,90
78,79
78,82
79,80
79,83
80,81
80,84
81,85
82,83
82,94
83,84
84,85
85,86
85,95
86,87
86,96
87,88
87,97
88,89
88,98
89,90
89,99
90,91
90,100
91,92
92,93
93,101
94,95
95,96
96,97
97,98
98,99
99,100
100,101
