x,y,column
266,143,0
199,143,0
1191,162,1
1144,162,0
1101,162,1
1023,162,1
946,162,1
869,162,1
793,162,1
750,162,1
650,162,1
573,162,1
496,162,0
420,162,1
343,162,0
266,162,1
199,162,1
156,162,0
110,162,1
793,222,0
750,222,0
266,239,0
199,239,0
156,239,0
110,239,0
1191,239,0
1144,239,0
1101,239,0
1191,275,1
1101,275,1
1023,275,1
946,275,1
869,275,1
793,275,1
750,275,1
721,275,0
650,275,1
573,275,1
496,275,0
420,275,1
343,275,0
266,275,1
199,275,1
110,275,1
1191,324,0
1101,324,0
1023,324,0
946,324,0
869,324,0
793,324,0
721,324,0
650,324,0
573,324,0
496,324,0
420,324,0
343,324,0
266,324,0
199,324,0
110,324,0
793,440,1
721,440,0
650,440,1
573,440,1
496,440,0
420,440,1
343,440,0
266,440,1
199,440,1
110,440,1
1191,440,1
1101,440,1
1023,440,1
946,440,1
869,440,1
793,477,0
721,477,0
650,477,0
573,477,0
496,477,0
