x,y,column
1041,127,1
946,127,1
858,127,0
795,127,0
735,127,0
639,127,0
544,127,0
484,127,0
420,127,0
332,127,1
237,127,1
237,166,0
115,166,0
19,166,0
484,166,0
420,166,0
735,166,0
639,166,0
544,166,0
858,166,0
795,166,0
1259,166,0
1164,166,0
1041,166,0
237,188,1
174,188,0
115,188,1
19,188,1
858,188,1
795,188,0
735,188,1
639,188,1
544,188,1
484,188,0
420,188,1
1259,188,1
1164,188,1
1104,188,0
1041,188,1
420,207,1
332,207,0
237,207,1
1041,207,1
946,207,0
858,207,1
237,246,1
174,246,0
115,246,0
544,246,0
484,246,0
420,246,0
858,246,0
795,246,0
735,246,0
1164,246,0
1104,246,0
1041,246,1
115,285,1
19,285,1
420,285,0
360,285,0
297,285,0
237,285,1
735,285,1
639,285,1
544,285,1
1041,285,1
982,285,0
918,285,0
858,285,0
1259,285,1
1164,285,1
115,330,0
19,330,0
735,330,0
639,330,0
544,330,0
1259,330,0
1164,330,0
360,351,1
332,351,1
297,351,1
982,351,1
946,351,1
918,351,1
237,472,1
115,472,1
19,472,1
858,472,1
735,472,1
639,472,1
544,472,1
420,472,1
1259,472,1
1164,472,1
1041,472,1
420,494,0
332,494,0
237,494,0
1041,494,0
946,494,0
858,494,0
