Source,Target
0,1
0,4
1,5
2,3
2,12
3,13
4,5
4,18
5,6
5,23
6,7
6,25
7,8
7,14
8,15
9,10
9,19
10,11
10,20
11,12
11,39
12,13
12,40
13,17
14,15
14,27
15,16
15,28
16,29
17,18
17,21
18,22
19,20
19,36
20,37
21,22
21,31
22,34
23,24
23,43
24,25
24,44
25,26
26,27
26,50
27,28
28,29
28,51
30,31
30,47
31,32
32,33
32,63
33,34
33,52
34,35
35,41
36,37
36,54
37,38
38,39
38,55
39,40
39,45
40,46
41,42
41,53
42,43
42,57
43,44
43,48
44,49
45,46
45,56
46,47
46,60
47,61
48,49
48,58
49,50
50,51
52,53
52,65
53,67
54,55
55,56
56,59
57,58
57,68
58,69
59,60
60,61
61,62
62,63
62,74
63,64
64,65
64,77
65,66
65,78
66,67
66,79
67,68
68,69
69,71
70,71
70,80
71,72
71,82
72,84
73,74
73,87
74,75
74,89
75,76
76,77
76,90
77,78
78,79
78,100
79,80
80,81
81,82
81,101
82,83
83,84
83,91
84,85
84,92
85,93
86,87
86,94
87,88
87,95
88,89
88,96
89,90
90,99
91,92
91,102
92,93
93,103
94,95
94,97
95,96
96,98
97,98
98,99
99,100
99,104
100,101
100,105
101,102
101,106
102,103
104,105
105,106
