Source,Target
0,1
0,20
1,2
1,16
2,3
2,17
3,4
3,8
4,5
4,11
5,12
6,7
6,17
6,38
7,8
7,39
8,9
8,40
9,10
9,41
10,11
10,42
11,12
11,21
12,22
13,14
13,20
13,26
14,15
14,23
15,16
15,24
16,17
16,34
17,37
18,19
18,27
19,20
19,28
20,25
21,22
21,43
22,44
23,24
23,32
24,33
25,26
25,30
26,31
27,28
27,47
28,29
29,30
29,48
30,31
30,61
31,32
31,62
32,33
32,63
33,34
33,64
34,35
34,65
35,36
35,66
36,37
36,67
37,38
37,68
38,39
38,69
39,40
39,70
40,41
40,71
41,42
41,72
42,43
42,73
43,44
43,45
44,46
45,46
45,49
46,50
47,48
47,51
48,52
49,50
49,53
50,54
51,52
51,57
52,58
53,54
53,55
54,56
55,56
55,74
56,75
57,58
57,59
58,60
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
70,71
71,72
72,73
73,74
74,75
