x,y,column
1121,28,1
1020,28,0
923,28,1
826,28,0
730,28,1
647,28,0
537,28,1
466,28,1
343,28,1
315,28,0
273,28,1
204,28,0
148,28,1
343,71,0
315,71,0
273,71,0
537,71,0
466,71,0
204,92,0
148,92,0
466,92,0
398,92,0
343,92,0
343,123,0
273,123,0
1121,123,0
1020,123,0
923,123,0
826,123,0
730,123,0
647,123,0
537,123,0
466,123,0
204,159,0
148,159,0
466,200,0
398,200,0
343,200,0
1121,225,1
1020,225,0
923,225,1
826,225,0
730,225,1
647,225,0
537,225,1
466,225,1
439,225,0
343,225,1
273,225,1
246,225,0
204,225,0
148,225,1
1121,320,0
1020,320,0
923,320,0
826,320,0
730,320,0
647,320,0
537,320,0
439,320,0
343,320,0
246,320,0
148,320,0
1121,418,1
1020,418,0
923,418,1
826,418,0
730,418,1
647,418,0
537,418,1
439,418,0
343,418,1
246,418,0
148,418,1
1121,514,0
1020,514,0
923,514,0
826,514,0
730,514,0
647,514,0
537,514,0
439,514,0
343,514,0
246,514,0
148,514,0
1121,612,1
1020,612,0
923,612,1
826,612,0
730,612,1
647,612,0
537,612,1
439,612,0
343,612,1
246,612,0
148,612,1
