x,y,column
1254,59,0
1030,59,0
883,59,0
804,59,0
614,59,0
514,59,0
435,59,0
368,59,0
288,59,0
208,59,0
141,59,0
41,59,0
435,112,0
368,112,0
288,112,1
208,112,0
141,112,0
41,112,1
24,112,1
716,112,0
614,112,0
514,112,1
1254,112,1
1176,112,0
1110,112,0
1030,112,1
950,112,0
883,112,0
804,112,0
804,148,0
716,148,0
716,240,0
514,246,0
435,246,0
401,246,0
368,246,0
288,246,0
208,246,0
174,246,1
141,246,0
1254,246,0
1176,246,0
1143,246,0
1110,246,0
1030,246,0
950,246,0
917,246,0
883,246,0
804,246,0
1254,319,1
1143,319,0
1030,319,0
917,319,0
804,319,1
716,319,1
614,319,0
514,319,0
401,319,0
288,319,0
174,319,1
174,374,0
24,374,0
174,472,0
78,472,0
24,472,0
804,472,0
744,472,0
580,472,0
514,472,0
514,546,1
401,546,0
288,546,1
174,546,1
1254,546,1
1143,546,0
1030,546,1
917,546,0
804,546,1
744,546,1
174,582,1
78,582,1
24,582,0
744,582,1
580,582,1
580,602,0
514,602,0
288,602,0
174,602,0
1254,602,0
1030,602,0
804,602,0
744,602,0
