Source,Target
0,1
0,14
1,2
1,15
2,3
2,10
3,4
3,11
4,18
5,6
5,19
6,7
6,12
7,8
7,13
8,9
8,22
9,23
10,11
10,16
11,17
12,13
12,20
13,21
14,15
14,56
15,16
15,57
16,17
16,58
17,18
18,59
19,20
19,38
20,21
21,22
21,39
22,23
22,40
23,41
24,25
24,37
24,49
25,26
25,50
26,27
26,51
27,28
27,52
28,29
28,53
29,30
29,54
30,55
31,32
31,42
32,33
32,43
33,34
33,44
34,35
34,45
35,36
35,46
36,37
36,47
37,48
38,39
38,82
39,40
39,149
40,41
40,83
41,42
41,60
42,43
42,64
43,44
44,45
44,66
45,46
46,47
46,68
47,48
48,49
48,70
49,50
50,51
51,52
51,72
52,53
53,54
54,55
55,56
55,74
56,57
56,77
57,58
57,79
58,59
58,150
59,80
60,61
60,84
61,62
61,106
62,63
62,107
63,64
64,65
64,86
65,66
65,87
66,67
66,88
67,68
67,89
68,69
68,90
69,70
69,91
70,71
70,92
71,72
71,93
72,73
72,94
73,74
73,95
74,75
74,96
75,76
75,97
76,77
76,98
77,78
78,79
78,99
79,81
79,100
80,81
80,101
81,102
81,150
82,85
82,103
83,84
83,85
83,104
84,105
85,149
85,108
86,87
86,109
87,88
87,110
88,89
88,111
89,90
89,112
90,91
90,114
91,92
91,115
92,93
92,116
93,94
93,117
94,95
94,118
95,96
95,119
96,120
97,98
97,121
98,99
98,122
99,100
99,123
100,102
100,124
101,102
102,125
103,108
104,105
104,108
104,131
105,106
105,132
106,107
106,133
107,134
108,130
109,110
110,111
111,112
112,113
113,114
113,126
114,115
114,127
115,116
115,128
116,117
116,129
117,118
118,119
119,120
121,122
121,135
122,123
122,136
123,124
123,137
124,125
124,138
125,139
126,127
126,140
127,128
127,141
128,129
128,142
129,143
130,131
130,144
131,132
131,145
132,133
132,146
133,134
133,147
134,148
135,136
136,137
137,138
138,139
140,141
141,142
142,143
144,145
145,146
146,147
147,148
