Source,Target
0,1
0,11
1,2
1,13
2,3
2,12
3,10
3,14
4,5
4,30
5,6
5,31
6,7
6,32
7,8
7,33
8,9
9,10
9,15
10,16
11,13
11,19
12,13
12,14
12,17
13,18
14,16
14,22
15,16
15,20
16,21
17,18
17,23
18,19
18,24
19,26
20,21
20,34
21,22
21,35
22,23
22,36
23,29
24,25
24,29
25,26
25,37
26,27
26,38
27,28
27,39
28,40
29,36
30,31
30,44
31,32
31,45
32,33
32,46
33,34
33,47
34,35
34,42
35,36
37,38
37,50
38,39
38,59
39,40
39,55
40,56
41,42
41,48
42,49
43,44
43,63
44,45
45,46
46,47
46,64
47,48
48,49
49,65
50,52
50,57
51,52
51,54
51,61
52,60
53,54
53,66
54,62
55,56
55,59
56,68
57,58
57,60
58,59
58,70
59,67
60,61
61,62
62,66
62,69
63,64
63,73
64,65
64,74
65,66
65,75
67,68
67,71
68,72
69,70
70,71
71,72
73,74
74,75
