Source,Target
0,1
0,6
1,2
1,7
2,3
2,8
3,4
3,9
4,5
5,9
5,10
6,7
6,11
7,8
7,12
8,9
8,13
9,14
10,14
10,19
11,12
11,15
12,13
12,16
13,14
13,17
14,18
15,16
15,21
16,17
16,22
17,18
17,23
18,19
18,24
19,20
20,24
20,31
21,22
21,25
22,23
22,26
23,24
23,27
24,28
25,26
25,32
26,27
26,33
27,28
27,34
28,29
28,35
29,30
29,36
30,31
30,37
31,38
32,33
32,44
33,34
33,45
34,35
34,43
35,36
35,39
36,37
36,40
37,38
37,41
38,42
39,40
39,43
39,49
40,41
40,50
41,42
41,51
42,52
43,45
43,48
44,45
44,46
45,47
46,47
46,57
47,48
47,58
48,49
48,59
49,50
49,53
50,51
50,54
51,52
51,55
52,56
53,54
53,59
53,63
54,55
54,64
55,56
55,65
56,66
57,58
57,60
58,59
58,61
59,62
60,61
60,67
61,62
61,68
62,63
62,69
63,64
63,70
64,65
64,71
65,66
65,72
66,73
67,68
68,69
69,70
70,71
71,72
72,73
