Source,Target
0,1
0,7
1,2
1,8
2,3
2,9
3,4
3,10
4,5
4,11
5,6
5,12
6,13
7,8
7,14
8,9
9,10
10,11
10,15
11,12
11,16
12,13
12,17
13,18
14,15
14,19
15,16
15,20
16,17
16,21
17,18
17,22
18,23
19,20
19,24
20,21
20,25
21,22
21,26
22,23
22,27
23,28
24,25
24,29
25,26
25,30
26,27
26,31
27,28
27,32
28,33
29,30
29,34
30,31
30,35
31,32
31,36
32,33
32,37
33,38
34,35
34,45
35,36
35,39
36,37
36,41
37,38
37,43
38,44
39,40
39,46
40,41
40,49
41,42
42,43
42,50
43,44
43,51
44,52
45,46
45,47
46,48
47,48
47,53
48,49
48,54
49,50
49,55
50,51
50,56
51,52
51,57
52,58
53,54
54,55
55,56
56,57
57,58
