Source,Target
0,1
0,8
1,2
1,9
2,3
2,11
3,4
3,13
4,5
4,14
5,6
5,15
6,7
6,17
7,18
8,9
8,28
9,10
10,11
10,19
11,12
11,21
12,13
12,22
13,14
13,23
14,15
14,24
15,16
15,25
16,17
16,27
17,18
18,38
19,20
19,30
20,21
20,31
21,22
21,32
22,23
22,33
23,24
24,25
25,26
25,34
26,27
26,35
27,36
28,29
28,55
29,30
29,44
30,31
30,45
31,32
31,46
32,33
32,42
33,34
34,35
34,43
35,36
35,39
36,37
36,40
37,38
37,41
38,48
39,40
39,49
40,41
40,50
41,47
42,43
42,51
43,52
44,45
44,57
45,46
45,53
46,54
47,48
47,59
48,63
49,50
49,64
50,58
51,52
51,66
52,70
53,54
53,61
54,72
55,56
55,73
56,57
56,74
57,60
58,59
58,65
59,62
60,61
60,75
61,71
62,63
62,78
63,94
64,65
64,76
65,77
66,67
66,86
67,68
67,87
68,69
68,88
69,70
69,89
70,90
71,72
71,80
72,81
73,74
73,82
74,75
75,79
76,77
76,91
77,78
77,92
78,93
79,80
79,83
80,81
80,84
81,85
82,83
82,104
83,84
84,85
84,95
85,86
85,96
86,87
86,97
87,88
87,98
88,89
89,90
90,91
90,101
91,92
91,102
92,93
92,103
93,94
94,114
95,96
95,106
96,97
97,98
97,107
98,99
98,108
99,100
99,109
100,101
100,110
101,102
101,111
102,103
103,112
104,105
104,115
105,106
105,116
106,107
107,108
107,117
108,109
109,110
109,118
110,111
110,119
111,112
111,120
112,113
113,114
113,121
114,122
115,116
116,117
117,118
118,119
119,120
120,121
121,122
