x,y,column
816,97,1
748,97,1
650,97,1
557,97,1
477,97,1
816,181,0
780,181,0
748,181,0
650,181,0
557,181,0
528,181,0
477,181,0
528,223,0
513,223,0
477,223,1
816,223,1
780,223,0
650,258,1
650,310,1
596,310,1
557,310,0
528,310,0
513,310,0
477,310,1
335,310,0
960,310,0
816,310,1
780,310,0
748,310,0
700,310,1
816,356,0
748,356,0
731,356,1
700,356,1
650,356,0
621,356,0
596,356,1
557,381,0
528,381,0
477,381,0
621,381,0
596,381,1
960,409,1
884,409,0
858,409,0
816,409,1
780,409,0
748,409,0
731,409,1
678,409,1
650,409,0
621,409,1
596,409,1
557,409,0
513,409,0
477,409,1
436,409,0
411,409,0
335,409,1
411,444,0
335,444,0
596,444,0
557,444,0
960,444,0
884,444,0
513,472,0
477,472,0
436,472,0
411,472,0
884,472,0
858,472,0
816,472,1
780,472,0
748,472,0
678,472,0
596,496,1
557,496,0
513,496,0
477,496,1
477,534,1
411,534,0
335,534,1
748,534,1
678,534,0
596,534,1
960,534,1
884,534,0
816,534,1
411,566,0
335,566,0
678,566,0
596,566,0
960,566,0
884,566,0
744,220,1
697,256,1
598,255,1
557,222,1
