Source,Target
0,1
0,173
0,5
1,3
1,6
2,3
2,118
3,4
4,118
4,8
5,6
5,174
5,9
6,8
6,10
7,8
7,110
7,113
7,15
7,118
8,113
9,10
9,12
10,11
11,119
11,12
11,14
12,13
12,16
13,174
13,175
14,15
14,18
15,119
15,110
15,20
16,175
16,17
17,18
17,176
18,110
18,19
19,20
19,21
19,22
20,110
20,23
21,176
21,170
22,23
22,170
23,27
23,110
24,25
24,28
24,170
24,29
25,26
25,30
26,27
26,31
27,33
27,119
28,147
29,30
29,34
29,107
30,31
31,32
32,33
32,109
33,184
34,149
34,107
34,147
35,101
35,96
35,97
36,38
36,107
36,141
37,107
37,108
37,149
38,109
38,141
39,40
39,101
39,98
40,41
40,134
40,65
41,135
41,103
42,43
42,44
42,90
42,54
43,94
43,91
43,55
44,84
44,168
44,48
45,46
45,47
45,81
45,49
46,48
46,84
46,50
47,179
47,81
47,51
48,53
49,50
49,51
49,79
50,53
50,56
51,52
51,78
52,179
52,67
53,89
54,55
54,61
55,92
55,62
56,57
56,85
57,59
58,79
58,78
59,60
59,85
59,70
60,61
60,89
60,71
61,62
61,72
62,63
62,73
63,151
63,92
63,74
64,98
64,151
64,97
64,95
65,105
65,66
66,98
66,152
67,78
67,180
68,69
68,180
68,79
68,80
69,70
69,85
69,160
70,71
70,86
71,88
72,73
72,87
73,74
74,75
75,165
75,95
76,80
76,157
77,157
77,180
78,180
79,82
80,160
80,156
81,84
81,172
82,83
83,85
84,168
86,87
86,160
86,88
87,88
90,91
90,168
91,93
92,94
92,151
93,94
93,96
94,97
95,151
95,99
96,100
97,101
98,99
99,165
99,153
100,101
100,102
101,134
102,134
102,154
103,104
103,137
104,105
104,138
105,116
105,178
105,152
106,120
106,115
107,108
107,145
108,150
109,184
109,142
111,112
111,185
112,184
112,185
113,118
113,119
114,161
114,139
114,178
115,120
115,129
115,135
116,161
116,117
116,178
116,183
117,181
120,167
120,154
121,122
121,173
122,123
122,174
122,124
122,125
123,169
123,175
123,126
124,125
124,129
125,126
125,130
126,127
126,131
127,128
127,148
127,132
128,149
128,133
129,130
130,131
130,137
131,132
131,137
131,138
132,133
132,139
133,140
134,135
134,154
135,137
136,140
136,162
136,171
137,138
138,139
139,161
139,162
139,140
141,142
141,145
142,143
142,146
143,185
143,184
143,158
144,158
144,185
145,146
145,150
146,158
146,159
147,169
147,149
148,149
148,169
150,159
152,181
152,153
153,177
153,165
154,167
155,158
155,159
156,157
156,180
161,162
162,171
163,164
163,165
163,177
164,177
165,177
166,177
166,183
169,170
172,179
172,182
173,174
175,176
177,183
177,181
179,182
181,183
