Source,Target
0,115
1,2
1,33
2,3
2,15
3,4
3,16
4,5
4,17
5,6
5,18
6,7
6,41
7,8
7,9
8,111
8,10
9,10
9,23
10,11
10,24
11,12
11,111
11,25
12,13
12,113
12,26
13,14
13,114
13,27
14,115
14,28
15,16
15,19
16,17
16,20
17,18
17,21
18,22
19,20
19,38
20,21
20,39
21,22
21,40
22,108
23,24
23,42
24,25
24,29
25,26
25,112
26,27
26,30
27,28
27,31
28,32
29,112
29,42
30,31
30,112
30,44
31,32
31,45
32,46
33,34
33,47
34,35
34,48
35,36
35,49
36,37
36,50
37,38
37,51
38,39
38,52
39,40
40,108
41,42
41,108
41,116
42,110
43,44
43,112
43,60
44,45
44,61
45,46
45,62
46,63
47,48
47,53
48,49
48,54
49,50
49,55
50,51
50,56
51,52
51,57
52,58
53,54
53,64
54,55
54,65
55,56
55,66
56,57
56,67
57,58
57,68
58,69
59,60
59,110
59,73
60,61
60,74
61,62
61,75
62,63
62,76
63,77
64,65
64,83
65,66
66,67
66,84
67,68
68,69
68,85
69,70
69,86
70,71
70,109
70,80
71,116
71,81
72,73
72,116
72,78
73,74
73,79
74,75
74,89
75,76
76,77
77,100
78,79
78,87
79,88
80,81
80,90
81,82
81,91
82,116
82,92
83,84
83,93
84,85
84,94
85,86
85,95
86,96
87,88
87,97
88,89
88,98
89,99
90,91
90,105
91,92
91,106
92,107
93,94
93,101
94,95
94,102
95,96
95,103
96,104
97,98
98,99
99,100
101,102
102,103
103,104
104,105
105,106
106,107
108,109
108,116
109,116
110,112
110,116
111,113
113,114
114,115
