Source,Target
0,1
0,25
0,5
1,2
1,6
2,3
2,7
3,4
3,8
4,37
4,9
5,6
5,10
5,11
6,7
6,12
7,8
7,13
8,9
8,14
9,50
9,24
10,27
10,26
11,12
11,28
11,23
12,13
12,15
13,14
13,16
14,24
14,17
15,16
15,23
15,20
16,17
16,21
17,18
17,22
18,19
18,24
18,77
19,60
19,24
20,21
20,94
21,22
22,77
23,90
23,86
23,85
24,59
25,26
25,87
26,88
27,28
27,89
28,90
29,30
29,36
29,38
30,31
30,39
31,49
32,33
32,37
32,42
33,34
33,43
34,35
34,44
35,36
35,45
36,46
37,50
38,39
38,40
39,41
40,41
40,47
41,48
42,43
42,50
42,51
43,44
43,52
44,45
44,53
45,46
45,54
46,47
46,55
47,48
47,56
48,49
48,57
49,58
50,59
51,52
51,59
51,60
52,53
52,61
53,54
53,62
54,55
54,63
55,56
55,64
56,57
56,65
57,58
57,66
58,67
60,61
60,68
61,62
61,69
62,63
62,70
63,64
63,72
64,65
64,73
65,66
65,74
66,67
66,75
67,76
68,69
68,77
69,70
69,78
70,71
71,72
71,79
72,73
72,80
73,74
73,81
74,75
74,82
75,76
75,83
76,84
77,78
78,79
79,80
80,81
81,82
82,83
83,84
85,86
85,92
86,94
86,93
87,88
87,95
88,89
88,96
89,90
89,97
90,91
90,98
91,92
91,99
92,93
93,94
93,100
94,101
95,96
95,102
96,97
96,103
97,98
97,104
98,99
98,105
99,100
99,106
100,101
100,107
101,108
102,103
102,109
103,104
103,110
104,105
104,111
105,106
105,112
106,107
106,113
107,108
107,114
108,115
109,110
109,116
110,111
110,117
111,112
111,118
112,113
112,119
113,114
113,120
114,115
114,121
115,122
116,117
116,123
117,118
117,124
118,119
118,125
119,120
119,126
120,121
120,127
121,122
121,128
122,129
123,124
123,130
124,125
124,131
125,126
125,132
126,127
126,133
127,128
127,134
128,129
128,135
129,136
130,131
131,132
132,133
133,134
134,135
135,136
