x,y,column
526,27,0
421,27,0
827,27,0
723,27,0
991,67,0
915,67,0
598,83,0
526,83,1
421,83,1
319,83,1
915,83,1
827,83,1
723,83,1
1043,115,1
991,115,1
723,164,1
652,164,0
598,164,1
526,164,1
1043,164,1
991,164,0
955,164,0
915,164,1
827,164,0
421,200,0
385,200,0
319,200,0
598,200,0
526,200,0
723,200,0
652,200,0
955,200,0
875,200,0
827,200,0
526,268,1
479,268,0
421,268,1
402,268,1
385,268,0
319,268,0
1043,268,1
955,268,1
875,268,0
859,268,1
827,268,1
764,268,0
723,268,0
598,295,0
526,295,1
723,295,0
652,295,0
723,315,1
652,315,0
598,315,0
526,315,1
479,315,0
459,315,0
421,315,0
402,315,1
319,315,0
859,315,0
764,315,0
955,362,1
875,362,0
859,362,1
827,362,1
764,362,0
723,362,1
635,362,1
526,362,0
459,362,1
421,362,0
361,362,1
319,362,0
232,362,1
361,412,0
319,412,0
723,412,0
686,412,0
635,412,0
875,412,0
827,412,0
361,449,0
319,449,0
276,449,1
232,449,1
526,449,0
508,449,1
459,449,0
723,449,0
686,449,0
635,449,0
598,449,0
955,449,1
915,449,1
875,449,0
827,449,0
361,505,0
276,505,1
232,505,0
955,505,0
915,505,1
915,548,1
827,548,1
723,548,1
686,548,0
598,548,1
508,548,0
459,548,1
361,548,1
459,596,0
361,596,1
276,596,0
598,596,0
508,596,0
827,596,0
723,596,0
