x,y,column
1034,174,1
978,174,1
913,174,1
862,174,1
842,174,1
635,174,0
429,174,1
409,174,1
358,174,1
293,174,1
237,174,1
237,206,1
188,206,1
131,206,0
90,206,0
17,206,1
862,206,1
842,206,1
807,206,1
751,206,0
708,206,0
635,206,1
563,206,0
520,206,0
464,206,1
429,206,1
409,206,1
1254,206,1
1181,206,0
1140,206,0
1083,206,1
1034,206,1
358,223,1
293,223,1
978,223,1
913,223,1
464,256,0
409,256,0
358,256,0
293,256,0
237,256,0
188,256,0
1083,256,0
1034,256,0
978,256,0
913,256,0
862,256,0
807,256,0
188,279,0
131,279,0
90,279,1
563,279,1
520,279,0
464,279,0
807,279,0
751,279,0
708,279,1
1181,279,1
1140,279,0
1083,279,0
188,312,1
90,312,0
17,312,1
807,312,1
708,312,0
635,312,1
563,312,0
464,312,1
1254,312,1
1181,312,0
1083,312,1
90,348,0
17,348,1
358,348,1
293,348,1
708,348,0
635,348,0
563,348,0
978,348,1
913,348,1
1254,348,1
1181,348,0
188,442,1
90,442,1
358,442,0
293,442,0
807,442,1
708,442,0
635,442,1
563,442,0
464,442,1
978,442,0
913,442,0
1181,442,1
1083,442,1
358,463,1
293,463,1
188,463,1
90,463,0
17,463,0
978,463,1
913,463,1
807,463,1
635,463,0
464,463,1
1254,463,0
1181,463,0
1083,463,1
