Source,Target
0,1
0,10
1,2
1,11
2,12
3,4
3,5
3,21
4,22
5,20
6,7
6,8
6,16
7,17
8,15
9,10
9,26
10,11
10,40
11,12
11,41
12,13
13,42
14,15
14,28
15,16
15,31
16,17
16,32
17,18
18,19
18,33
19,20
19,34
20,21
21,22
21,35
22,23
22,36
23,24
24,25
24,37
25,26
25,38
26,39
27,28
27,29
28,30
29,30
29,52
30,31
31,32
31,53
32,33
32,47
33,34
33,48
34,35
34,45
35,36
35,46
36,37
36,49
37,38
38,39
38,50
39,40
40,41
40,51
41,42
41,43
42,44
43,44
43,63
45,46
46,59
47,48
47,56
49,50
49,60
50,51
51,62
52,53
53,55
54,55
54,65
55,56
56,57
56,67
57,58
57,69
58,59
58,70
59,60
59,72
60,61
61,62
61,74
62,63
63,64
63,76
64,78
65,66
66,67
66,83
67,68
68,69
68,84
69,70
70,71
71,72
71,82
72,73
73,74
73,81
74,75
75,76
75,80
76,77
77,78
77,79
79,80
81,82
83,84
