x,y,column
752,146,1
670,146,0
594,146,0
517,146,1
461,146,1
371,146,1
296,146,0
233,146,0
157,146,0
80,146,1
24,146,1
1245,146,1
1188,146,1
1135,146,0
1062,146,0
1013,146,0
973,146,0
897,146,1
807,147,1
296,202,0
233,202,0
157,202,0
80,202,0
24,202,1
371,202,1
752,202,0
670,202,0
594,202,0
517,202,0
461,202,1
808,202,1
1245,202,1
1188,202,0
1135,202,0
1062,202,0
1013,202,0
973,202,0
897,202,1
296,319,0
233,319,0
157,319,0
80,319,0
24,319,0
368,319,0
752,319,0
670,319,0
594,319,0
517,319,0
458,319,0
808,319,0
1245,319,0
1188,319,0
1135,319,0
1062,319,0
1013,319,0
973,319,0
897,319,0
296,436,0
233,436,0
157,436,0
80,436,0
24,436,1
371,436,1
752,436,0
670,436,0
594,436,0
517,436,0
461,436,1
897,436,1
808,436,1
1245,436,1
1188,436,0
1135,436,0
1062,436,0
1013,436,0
973,436,0
296,492,0
233,492,0
157,492,0
80,492,1
24,491,1
807,490,1
752,492,1
670,492,0
517,492,1
461,491,1
370,491,1
1245,491,1
1188,492,1
1135,492,0
1062,492,0
1013,492,0
973,492,0
896,491,1
