Source,Target
0,1
0,77
0,5
1,2
1,80
1,6
2,3
2,81
2,7
3,4
3,82
3,8
4,83
4,9
5,6
5,143
6,7
6,145
7,8
7,144
8,9
8,10
9,11
10,11
10,144
10,110
11,13
12,144
12,145
13,117
13,90
14,15
14,18
14,29
15,16
15,30
16,69
16,31
17,74
17,69
17,32
18,148
18,28
19,147
19,22
19,162
20,22
20,23
20,113
20,78
21,23
21,26
21,99
22,112
22,113
23,113
23,27
24,25
24,74
24,33
25,26
25,76
26,27
26,138
27,78
27,138
28,29
28,35
29,30
29,36
30,31
30,37
31,32
31,38
32,71
32,69
33,138
33,71
33,44
34,79
34,139
34,140
35,36
35,39
36,37
36,40
37,38
37,41
38,71
38,42
39,40
39,49
40,41
40,50
41,42
41,51
42,43
42,52
43,100
43,71
43,53
44,45
44,100
45,46
45,138
45,124
46,47
46,139
46,125
47,48
47,140
47,142
48,137
48,141
48,154
49,50
49,55
50,51
50,56
51,52
51,57
52,53
52,58
53,54
53,59
54,124
54,101
54,60
55,56
55,63
56,57
56,64
57,58
57,67
58,59
58,68
59,60
59,72
60,61
60,73
61,125
61,124
61,75
62,125
62,142
63,64
64,67
64,66
65,154
65,75
66,67
67,68
68,72
69,70
70,146
70,148
71,100
71,101
72,73
73,75
74,76
74,133
76,99
76,135
77,80
77,86
78,79
78,112
79,137
79,162
80,81
81,82
82,83
84,85
85,94
85,175
85,90
86,87
86,151
87,143
87,152
88,155
88,96
88,137
89,152
89,126
89,98
90,102
90,91
91,94
91,92
92,93
92,102
93,127
93,109
94,113
94,147
95,152
95,156
95,159
96,157
96,104
97,159
97,156
97,158
98,159
98,105
99,113
99,135
99,134
100,101
100,124
102,109
103,158
103,159
103,160
104,167
104,163
105,160
105,161
106,160
106,158
106,164
107,111
107,164
107,108
108,111
108,164
109,110
110,117
110,118
110,127
111,165
111,166
111,115
112,162
113,126
113,161
113,127
114,166
114,164
114,169
115,116
115,166
115,132
116,135
116,161
116,133
118,144
118,128
119,120
119,169
119,171
120,170
120,123
121,122
121,172
121,168
122,131
122,163
123,171
123,174
124,125
126,143
126,130
127,128
128,129
129,130
129,144
130,145
131,172
131,147
132,133
132,174
133,135
134,135
134,161
136,174
136,171
136,173
136,177
137,150
137,141
138,139
139,140
140,141
142,154
143,145
144,145
146,177
146,174
147,175
148,177
149,150
149,154
150,155
150,154
151,156
153,157
153,155
157,167
160,165
162,163
163,168
166,170
167,168
172,176
172,175
173,177
175,176
