Source,Target
0,1
0,12
0,160
1,2
1,14
2,3
2,16
3,4
3,18
4,5
4,20
5,6
5,22
6,7
6,24
7,8
7,25
8,9
8,26
9,10
9,28
10,11
10,30
11,31
12,32
13,14
13,160
13,34
14,15
14,50
15,16
15,52
16,17
16,53
17,18
17,45
18,19
18,46
19,20
19,47
20,21
20,67
21,22
21,42
22,23
22,43
23,24
23,44
24,25
24,38
25,26
25,40
26,27
26,41
27,28
27,35
28,29
28,36
29,30
29,37
30,31
31,60
32,160
32,161
33,34
33,160
33,48
34,49
35,36
35,56
36,37
36,57
37,58
38,39
38,73
39,40
40,41
40,76
41,54
42,43
42,69
43,44
43,70
44,71
45,46
45,63
46,47
46,64
47,65
48,49
48,162
48,88
49,50
49,89
50,51
50,91
51,52
52,53
53,61
54,55
54,78
55,56
55,79
56,57
57,58
57,98
58,59
59,60
59,74
60,75
61,62
61,85
62,63
62,86
63,64
64,65
64,105
65,66
66,67
66,82
67,68
67,83
68,69
68,84
69,70
70,71
70,111
71,72
72,73
72,80
73,81
74,75
74,100
75,101
76,77
76,93
77,78
77,94
78,79
78,95
79,96
80,81
80,113
81,114
82,83
82,107
83,84
83,108
84,109
85,86
85,102
86,103
87,88
87,162
88,89
89,90
89,115
90,91
90,116
91,117
92,158
92,159
92,119
93,94
93,126
94,95
95,96
95,157
96,97
97,98
97,121
98,99
98,122
99,100
99,123
100,101
101,141
102,103
102,135
103,104
104,105
104,130
105,106
105,131
106,107
106,132
107,108
108,109
108,151
109,110
110,111
110,127
111,112
111,128
112,113
112,129
113,114
114,124
115,116
115,138
116,117
117,133
118,119
118,158
118,142
119,120
120,136
121,122
121,139
122,123
123,140
124,125
124,154
125,126
125,155
126,156
127,128
127,152
128,129
129,153
130,131
130,149
131,132
132,150
133,134
133,146
134,135
134,147
135,148
136,137
136,143
137,138
137,144
138,145
139,140
139,157
140,141
142,143
143,144
144,145
145,146
146,147
147,148
148,149
149,150
150,151
151,152
152,153
153,154
154,155
155,156
156,157
158,159
159,161
160,162
161,162
