Source,Target
0,1
0,5
0,27
1,2
1,20
2,3
2,21
3,23
4,5
4,17
5,19
6,7
6,10
7,8
7,11
8,9
8,12
9,13
10,11
10,35
11,12
11,36
12,13
12,33
13,14
13,34
14,15
14,31
15,16
15,32
16,17
16,29
17,18
17,30
18,19
18,24
19,26
20,21
20,28
21,22
22,23
22,28
22,49
23,50
24,25
24,30
25,26
25,45
26,27
26,46
27,28
27,47
28,48
29,30
29,32
29,43
30,44
31,32
31,34
31,41
32,42
33,34
33,36
33,39
34,40
35,36
35,37
36,38
37,38
37,57
38,39
38,58
39,40
39,59
40,41
40,60
41,42
41,62
42,43
42,53
43,44
43,54
44,45
44,55
45,46
45,56
46,47
46,67
47,48
47,51
48,49
48,52
49,50
49,64
50,65
51,52
51,68
52,69
53,54
53,63
54,55
55,56
56,66
57,58
58,59
59,60
60,61
61,62
62,63
64,65
64,69
66,67
66,70
67,68
67,71
68,69
70,71
