Source,Target
0,1
0,16
1,2
1,17
2,3
2,19
3,4
3,20
4,5
4,15
5,6
5,22
6,7
6,14
7,8
7,24
8,9
8,25
9,10
9,28
10,11
10,29
11,12
11,30
12,13
12,31
13,32
14,23
15,21
16,17
16,18
18,19
18,36
19,20
19,37
20,21
20,38
21,22
21,39
22,23
22,40
23,24
23,41
24,25
24,42
25,26
25,43
26,27
26,44
27,28
27,46
28,29
29,30
30,31
30,33
31,32
31,34
32,35
33,34
33,47
34,35
34,60
35,61
36,37
37,38
37,51
38,39
39,40
39,52
40,41
40,53
41,42
41,54
42,43
42,55
43,44
43,56
44,45
45,46
45,48
46,47
47,50
48,49
48,57
49,50
49,58
50,59
51,52
51,73
52,53
52,74
53,54
53,75
54,55
54,76
55,56
55,70
56,57
56,71
57,58
57,62
58,59
59,60
59,63
60,61
60,64
62,63
62,65
63,64
63,66
64,67
65,66
65,72
66,67
66,69
67,68
68,69
69,72
70,71
70,76
71,72
73,74
74,75
75,76
