Source,Target
0,1
0,10
1,11
2,3
2,6
3,7
4,5
4,22
5,6
5,27
6,7
6,28
7,8
7,19
8,9
8,20
9,10
9,14
10,11
10,16
11,12
11,23
12,13
12,24
13,17
14,15
14,43
15,16
15,44
16,45
17,18
17,25
18,34
19,20
19,35
20,36
21,22
21,37
22,26
23,24
23,30
24,25
25,33
26,27
26,38
27,28
28,41
29,30
29,56
30,31
31,32
31,57
32,33
32,59
33,34
34,60
35,36
35,46
36,47
37,38
37,61
38,39
39,40
39,62
40,41
40,48
41,42
42,49
43,44
43,53
44,45
45,54
46,47
46,51
47,52
48,49
48,63
49,50
49,113
50,51
50,65
51,52
51,66
52,53
53,54
54,55
54,69
55,56
55,70
56,57
56,72
57,58
58,59
58,73
59,60
61,62
62,63
63,74
64,65
64,85
65,66
65,86
66,67
66,87
67,68
67,81
68,69
68,83
69,70
69,77
70,71
70,78
71,72
71,79
72,73
74,76
75,76
75,113
76,113
77,78
77,92
78,79
79,80
79,94
80,96
81,82
81,89
82,83
82,90
83,91
84,85
84,99
85,86
85,101
86,87
87,88
88,89
88,102
89,90
90,91
90,106
91,92
92,93
93,94
93,107
94,95
95,96
95,108
96,97
97,109
98,99
98,103
99,100
100,101
100,104
101,102
102,105
103,104
104,105
105,106
105,110
106,107
106,111
107,108
107,112
108,109
110,111
111,112
