Source,Target
0,1
0,4
0,16
1,15
2,3
2,13
3,4
3,14
4,18
5,6
5,7
6,8
7,8
7,19
8,9
8,22
9,10
9,40
10,11
10,41
11,12
11,42
12,13
12,43
13,14
13,23
14,17
15,16
15,27
16,18
16,26
17,18
17,24
18,25
19,20
19,28
20,21
20,29
21,22
21,30
22,39
23,24
23,44
24,25
24,45
25,26
25,46
26,27
26,34
27,35
28,29
28,31
29,30
29,32
30,33
31,32
31,36
32,33
32,37
33,38
34,35
34,46
36,37
36,51
37,38
38,39
38,52
39,40
40,41
40,53
41,42
41,54
42,43
42,55
43,44
43,47
44,45
44,48
45,46
45,49
47,48
47,55
47,59
48,50
48,60
49,50
49,61
50,62
51,52
51,63
52,53
52,64
53,54
53,56
54,55
54,57
55,58
56,57
57,58
58,59
59,60
60,62
61,62
61,65
62,65
63,64
