Source,Target
0,1
0,5
1,2
1,6
2,3
2,7
3,8
4,5
4,10
5,6
5,11
6,7
6,12
7,8
7,13
8,14
9,10
9,15
10,11
10,16
11,12
11,17
12,13
12,18
13,14
13,19
14,20
15,16
15,26
16,17
16,27
17,18
17,21
18,19
18,22
19,20
19,23
20,24
21,22
21,28
22,23
22,29
23,24
23,30
25,26
25,41
26,27
26,42
27,28
27,36
28,29
28,32
29,30
29,33
30,31
30,34
31,35
32,33
32,37
33,34
33,38
34,35
34,39
35,40
36,37
36,62
37,38
37,43
38,39
38,44
39,40
39,45
40,46
41,42
42,60
43,44
43,63
44,45
44,64
45,46
45,65
46,66
47,48
47,71
48,49
48,72
49,50
49,73
50,51
50,74
51,52
51,75
52,53
52,76
53,54
53,77
54,55
54,78
55,56
55,79
56,57
56,80
57,58
57,81
58,59
58,82
59,60
59,83
60,61
61,62
61,84
62,63
62,98
63,64
63,67
64,65
64,68
65,66
65,69
67,68
67,99
68,69
68,100
69,70
69,101
70,102
71,72
72,73
72,90
73,74
73,91
74,75
74,92
75,76
75,93
76,77
76,94
77,78
77,111
78,79
78,85
79,80
79,86
80,81
80,87
81,82
81,88
82,83
82,89
83,84
83,96
84,97
85,86
85,112
86,87
86,117
87,88
87,118
88,89
88,119
89,95
90,91
90,114
91,92
91,115
92,93
92,132
93,94
93,133
94,110
95,96
95,107
96,97
96,108
97,98
97,109
98,99
98,124
99,100
99,103
100,101
100,104
101,102
101,105
102,106
103,104
103,125
104,105
104,126
105,106
105,127
106,128
107,108
107,120
108,109
108,121
109,123
110,111
110,134
111,112
112,116
113,114
113,129
114,115
114,130
115,131
116,117
117,118
118,119
119,120
120,121
121,122
121,139
122,123
122,140
123,124
123,141
124,125
124,143
125,126
125,135
126,127
126,136
127,128
127,137
128,138
129,130
130,131
131,132
132,133
133,134
135,136
135,144
136,137
136,145
137,138
137,146
139,140
139,152
140,141
141,142
142,143
142,153
143,144
143,156
144,145
144,148
145,146
145,149
146,147
146,150
147,151
148,149
148,157
149,150
149,158
150,151
150,159
151,160
152,153
152,154
153,155
154,155
155,156
156,157
157,158
158,159
159,160
