x,y,column
219,32,1
158,32,0
129,32,0
96,32,1
770,32,1
701,32,0
648,32,1
593,32,0
525,32,1
485,32,0
442,32,0
403,32,0
338,32,1
1179,32,1
1129,32,0
1057,32,1
995,32,0
933,32,1
889,32,0
129,124,0
96,124,0
219,124,0
158,124,0
849,148,0
810,148,0
770,148,1
701,148,0
648,148,1
593,148,0
525,148,1
485,148,0
442,148,0
403,148,1
338,148,1
219,148,1
158,148,0
129,148,0
96,148,1
1179,148,1
1129,148,0
1057,148,1
995,148,0
933,148,1
889,148,1
889,197,0
849,197,0
810,197,0
770,197,0
648,197,0
525,197,0
403,197,0
338,197,1
267,197,0
219,197,1
96,197,1
1179,197,0
1129,197,0
338,258,0
267,258,0
219,258,0
96,258,0
1179,258,1
1129,258,0
1057,258,1
995,258,0
933,258,1
889,258,0
849,258,0
810,258,0
770,258,0
889,322,0
849,322,0
810,322,0
770,322,0
648,322,0
525,322,0
403,322,0
338,322,1
219,322,1
96,322,1
338,377,0
219,377,0
96,377,0
889,377,1
849,377,0
810,377,0
770,377,1
701,377,0
648,377,1
593,377,0
525,377,1
464,377,0
403,377,1
403,428,0
338,428,1
219,428,1
96,428,1
701,450,0
648,450,0
593,450,0
701,495,0
648,495,1
593,495,0
525,495,1
464,495,0
403,495,1
889,495,1
849,495,0
810,495,0
770,495,1
889,611,1
849,611,0
810,611,0
770,611,1
701,611,0
648,611,1
593,611,0
525,611,1
464,611,0
403,611,1
