Source,Target
0,1
0,11
1,2
1,13
2,3
2,15
3,4
3,16
4,5
4,17
5,6
5,18
6,7
6,19
7,8
7,20
8,9
8,21
9,10
9,22
10,40
11,12
11,23
12,13
12,24
13,14
14,15
14,25
15,16
15,26
16,17
16,28
17,18
17,30
18,19
18,32
19,20
19,34
20,21
20,35
21,22
21,37
22,38
23,24
24,25
24,48
25,26
26,27
26,49
27,28
27,50
28,29
29,30
29,52
30,31
31,32
31,53
32,33
33,34
33,43
34,35
34,44
35,36
36,37
36,47
37,38
37,41
38,39
39,40
39,42
41,42
41,69
42,71
43,44
43,64
44,45
44,65
45,46
45,66
46,47
46,67
48,49
48,55
49,50
49,57
50,51
50,58
51,52
51,59
52,53
52,60
53,62
54,55
54,85
55,56
56,57
56,73
57,58
57,74
58,59
59,60
60,61
61,62
61,76
62,63
63,64
63,77
64,65
65,66
65,78
66,67
67,68
67,79
68,69
69,70
69,80
70,71
70,81
71,72
71,83
72,84
73,74
73,86
74,75
74,87
75,76
75,88
76,77
76,89
77,78
77,90
78,79
78,91
79,80
79,92
80,81
80,93
81,82
82,83
82,94
83,84
84,95
85,86
86,87
87,88
88,89
89,90
90,91
91,92
92,93
93,94
94,95
