x,y,column
148,32,0
383,32,1
579,32,1
1235,32,1
1153,32,1
1056,32,0
958,32,1
923,32,0
871,32,0
768,32,1
871,107,0
768,107,0
1235,152,0
1153,152,0
1056,152,0
958,152,1
923,152,0
871,152,0
383,234,0
222,234,0
383,295,0
244,295,0
672,404,0
579,404,1
551,404,0
483,404,0
383,404,0
264,404,0
1235,404,1
1153,404,1
1056,404,0
1009,404,0
958,404,1
909,404,0
871,404,0
768,404,1
958,443,1
909,443,0
958,507,0
909,507,0
768,507,0
672,507,0
579,507,0
483,507,0
383,507,0
264,507,0
188,507,0
129,507,0
168,592,0
483,592,0
1235,209,1
1235,485,0
1153,222,1
1153,498,0
1056,237,0
1009,520,0
958,252,1
958,528,1
909,536,0
871,266,0
768,135,0
768,282,1
768,558,1
672,574,0
579,165,1
579,589,0
579,613,1
548,317,0
483,608,0
383,197,1
383,343,1
383,597,1
264,594,1
188,374,0
188,592,0
129,384,0
129,591,0
19,401,1
265,358,1
87,590,1
