Source,Target
0,1
0,25
1,2
1,26
2,3
2,27
3,4
3,28
4,5
4,29
5,6
5,30
6,7
6,16
7,8
7,17
8,9
8,13
9,10
9,14
10,11
10,15
11,12
11,18
12,19
13,14
13,22
14,15
15,24
16,17
16,31
17,20
18,19
18,33
19,34
20,21
20,32
21,22
21,36
22,23
23,24
23,37
24,48
25,26
25,38
26,27
26,39
27,28
27,40
28,29
28,41
29,30
29,42
30,31
30,43
31,32
31,44
32,35
33,34
33,50
34,51
35,36
35,45
36,37
37,47
38,39
38,52
39,40
39,53
40,41
40,54
41,42
41,55
42,43
42,56
43,44
43,57
44,45
44,58
45,46
46,47
46,59
47,48
47,60
48,49
49,50
49,61
50,51
51,62
52,53
52,63
53,54
53,64
54,55
54,65
55,56
55,66
56,57
56,67
57,58
57,68
58,59
58,69
59,60
59,70
60,61
60,71
61,62
61,72
62,73
63,64
63,74
64,65
64,75
65,66
65,76
66,67
66,77
67,68
67,78
68,69
68,79
69,70
69,80
70,71
70,81
71,72
71,82
72,73
72,83
73,84
74,75
74,85
75,76
75,86
76,77
76,87
77,78
77,88
78,79
78,89
79,80
79,90
80,81
80,91
81,82
81,92
82,83
82,93
83,84
83,94
84,95
85,86
86,87
87,88
88,89
89,90
90,91
91,92
92,93
93,94
94,95
