x,y,column
1057,34,0
972,34,0
575,34,0
523,34,0
472,34,0
416,34,0
196,121,0
848,121,0
794,121,0
738,121,1
692,121,0
631,121,0
575,121,1
523,121,0
472,121,0
416,121,1
361,121,0
307,121,0
252,121,1
903,121,1
1057,121,0
972,121,1
1057,224,0
972,224,0
903,224,0
848,224,0
794,224,0
738,224,1
1057,278,0
692,396,0
575,396,0
416,396,0
389,396,0
692,441,0
575,441,0
472,441,0
416,441,0
389,441,0
738,469,1
692,469,0
738,523,0
692,523,0
575,544,0
472,544,0
416,544,0
389,544,0
973,278,1
903,173,0
903,288,1
848,181,0
848,296,0
794,188,0
794,303,0
737,196,0
738,311,1
738,549,1
692,203,0
692,318,0
692,550,0
631,211,0
631,326,0
575,221,1
575,334,1
575,572,1
540,224,0
539,341,0
523,225,0
472,234,0
472,587,0
416,242,1
416,356,1
416,595,0
361,249,0
307,257,0
248,265,1
494,227,0
515,343,0
