x,y,column
175,4,1
328,4,1
551,4,1
734,4,1
1100,4,1
917,4,1
1100,45,0
917,45,0
734,45,0
551,45,0
328,45,0
175,45,0
175,86,1
328,86,1
551,86,1
734,86,1
1100,86,1
917,86,1
1100,143,0
917,143,0
734,143,0
551,143,0
328,143,0
175,143,0
1100,200,0
917,200,0
734,200,0
551,200,0
328,200,0
175,200,0
551,259,1
328,259,1
175,259,1
734,259,1
1100,259,1
917,259,1
1100,310,0
917,310,0
734,310,0
551,310,0
328,310,0
175,310,0
263,360,0
175,360,1
328,360,1
551,360,1
734,360,1
1100,360,1
917,360,1
1100,419,0
917,419,0
734,419,0
551,419,0
328,419,0
263,419,0
175,419,0
1100,472,0
917,472,0
734,472,0
551,472,0
328,472,0
175,472,0
175,534,1
551,534,1
389,534,0
328,534,1
734,534,1
1100,534,1
1039,534,0
917,534,1
1100,616,1
1039,616,0
917,616,1
734,616,1
551,616,1
389,616,0
328,616,1
175,616,1
