x,y,column
196,34,0
1074,34,1
890,34,1
842,34,0
766,34,0
705,34,1
582,34,1
520,34,1
443,34,0
520,97,0
443,97,0
380,97,0
328,97,0
266,97,0
196,97,0
890,97,0
842,97,0
766,97,0
705,97,0
890,135,0
842,135,0
766,135,0
705,135,0
520,156,0
443,156,0
380,156,0
328,156,0
266,156,0
196,156,0
443,227,0
328,227,0
266,227,0
196,227,1
1074,227,1
1040,227,0
1012,227,0
983,227,0
951,227,0
890,227,1
842,227,0
766,227,0
582,227,0
520,227,0
380,294,0
328,294,0
266,294,0
196,294,0
1074,294,0
1040,294,0
1012,294,0
983,294,0
951,294,0
890,294,0
1074,327,0
1040,327,0
1012,327,0
983,327,0
951,327,0
890,327,0
443,352,0
380,352,0
328,352,0
266,352,0
196,352,0
1074,419,1
1040,419,0
1012,419,0
983,419,0
951,419,0
890,419,1
705,419,1
644,419,0
520,419,0
443,419,0
380,419,1
328,419,0
266,419,0
196,419,1
520,486,0
443,486,0
705,486,0
644,486,0
582,486,0
1074,486,0
1012,486,0
951,486,0
890,486,0
520,544,0
443,544,0
380,544,0
705,544,0
644,544,0
582,544,0
1074,544,0
1012,544,0
951,544,0
890,544,0
520,612,0
443,612,0
380,612,1
196,612,1
1074,612,1
1012,612,0
951,612,0
890,612,1
705,612,1
644,612,1
582,612,1
702,223,1
705,240,1
519,350,1
380,34,1
378,227,1
328,40,0
266,46,0
196,54,1
580,415,1
