Source,Target
0,1
0,3
1,2
1,4
2,5
3,4
3,6
4,5
4,7
5,8
6,7
6,9
7,8
7,10
8,11
9,10
9,12
10,11
10,13
11,14
12,13
12,15
13,14
13,16
14,17
15,16
15,18
16,17
16,19
17,20
18,19
18,21
19,20
19,22
20,23
21,22
21,24
22,23
22,25
23,26
24,25
24,27
25,26
25,28
26,29
27,28
27,30
28,29
28,31
29,32
30,31
30,33
31,32
31,34
32,35
33,34
33,42
34,35
34,43
35,44
36,37
36,45
37,38
37,46
38,39
38,47
39,40
39,48
40,41
40,49
41,42
41,50
42,43
42,51
43,44
43,52
44,53
45,46
45,54
46,47
46,55
47,48
47,56
48,49
48,58
49,50
49,60
50,51
50,61
51,52
51,62
52,53
52,63
53,64
54,55
54,65
55,56
56,57
56,66
57,58
57,67
58,59
58,68
59,60
59,69
60,61
60,70
61,62
61,71
62,63
62,72
63,64
63,73
64,74
65,66
65,75
66,67
66,76
67,68
67,77
68,69
68,78
69,70
69,79
70,71
70,80
71,72
71,81
72,73
72,82
73,74
73,83
74,84
75,76
75,85
76,77
76,86
77,78
77,87
78,79
78,88
79,80
79,89
80,81
80,90
81,82
81,91
82,83
82,92
83,84
83,93
84,94
85,86
85,95
86,87
86,96
87,88
88,89
88,97
89,90
90,91
90,98
91,92
91,99
92,93
92,100
93,94
93,101
94,102
95,96
96,97
97,98
98,99
99,100
100,101
101,102
