Source,Target
0,1
0,12
1,2
1,13
2,3
2,30
3,14
4,5
4,16
5,17
6,7
6,20
7,21
8,9
8,27
9,19
10,11
10,18
11,24
12,13
12,23
13,29
14,15
14,32
15,16
15,33
16,17
16,34
17,18
17,35
18,36
19,20
19,47
20,21
20,48
21,22
21,49
22,23
22,50
23,28
24,25
24,38
25,39
26,27
26,44
27,45
28,29
28,40
29,30
29,41
30,31
31,32
31,42
32,43
33,34
33,60
34,35
35,36
36,37
37,38
37,63
38,39
39,75
40,41
40,54
41,42
41,56
42,43
43,58
44,45
44,79
45,46
46,47
46,51
47,48
48,49
49,50
50,53
51,52
51,80
52,53
52,81
53,54
53,68
54,55
55,56
55,71
56,57
57,58
57,64
58,59
59,60
59,66
60,61
61,62
61,67
62,63
62,73
63,74
64,65
64,76
65,66
65,77
66,67
66,78
67,72
68,69
68,82
69,70
69,85
70,71
70,86
71,87
72,73
72,90
73,74
73,91
74,75
74,83
75,84
76,77
76,97
77,78
78,98
79,80
79,88
80,81
80,89
81,82
81,94
82,95
83,84
83,92
85,86
85,99
86,87
87,96
88,89
89,93
90,91
91,92
93,94
94,95
96,97
96,100
97,98
97,103
98,104
99,100
99,101
100,102
101,102
102,103
103,104
