x,y,column
962,31,1
907,31,1
840,31,0
774,31,1
731,31,0
644,31,1
962,87,0
907,87,0
840,87,0
774,87,1
731,87,0
644,87,1
731,126,0
644,126,0
962,161,1
907,161,1
840,161,0
774,161,1
731,161,0
644,161,1
962,242,1
927,242,0
907,242,1
840,242,0
774,242,1
731,242,0
644,242,1
962,282,1
927,282,0
907,282,1
840,282,0
774,282,1
731,282,0
709,282,0
644,282,1
576,282,0
509,282,1
442,282,0
377,282,1
320,282,0
962,337,1
907,337,1
872,337,0
840,337,0
809,337,0
774,337,1
731,337,0
709,337,0
676,337,0
644,337,1
607,337,0
576,337,0
544,337,0
509,337,1
474,337,0
442,337,0
411,337,0
377,337,1
320,337,1
377,370,0
320,370,0
962,370,0
907,370,0
907,403,0
872,403,0
840,403,0
809,403,0
774,403,0
731,403,0
709,403,0
676,403,0
644,403,0
607,403,0
576,403,0
544,403,0
509,403,0
474,403,0
442,403,0
411,403,0
377,403,0
962,460,1
907,460,1
840,460,0
774,460,1
709,460,0
644,460,1
576,460,0
509,460,1
442,460,0
377,460,1
320,460,1
907,526,0
840,526,0
774,526,0
709,526,0
644,526,0
576,526,0
509,526,0
442,526,0
377,526,0
907,596,1
840,596,0
774,596,1
709,596,0
644,596,1
576,596,0
509,596,1
442,596,0
377,596,1
