x,y,column
410,23,0
308,23,1
974,23,1
890,23,0
794,23,1
716,23,1
678,23,0
974,104,0
890,104,0
794,104,0
716,104,0
678,104,0
622,104,0
515,104,0
410,104,0
308,104,0
716,184,0
622,184,0
974,203,1
890,203,0
794,203,1
716,203,1
622,203,0
515,203,1
410,203,0
308,203,1
716,279,1
622,279,0
515,279,1
410,279,0
308,279,1
974,305,0
890,305,0
794,305,0
716,305,0
622,305,0
716,369,0
622,369,0
515,369,0
410,369,0
308,369,0
974,409,1
890,409,0
794,409,1
716,409,0
622,464,0
515,464,1
410,464,0
308,464,1
714,464,1
974,512,0
890,512,0
794,512,0
622,540,0
515,540,0
410,540,0
308,540,0
718,540,0
974,616,1
890,616,0
794,616,1
723,616,1
716,507,0
621,23,0
515,21,1
