x,y,column
428,33,0
381,33,0
138,33,0
428,152,0
381,152,1
353,152,1
284,152,1
138,152,1
353,224,1
284,224,1
1054,258,0
954,258,0
790,258,0
671,258,0
596,258,0
552,258,0
528,258,0
467,258,0
428,258,0
353,258,0
284,258,0
138,258,0
1117,302,1
1054,302,0
954,302,1
790,302,1
671,302,1
596,302,0
552,302,1
528,302,0
467,302,1
353,302,1
284,302,0
138,302,1
552,376,1
467,376,1
552,524,1
467,524,1
467,546,1
353,546,1
138,546,0
1117,546,1
954,546,1
901,546,0
790,546,1
671,546,1
552,546,1
1117,569,0
954,569,0
954,607,0
901,607,0
790,607,0
671,607,0
552,607,0
