Source,Target
0,1
0,20
1,2
1,21
2,3
2,22
3,4
3,23
4,5
4,24
5,6
5,25
6,7
6,26
7,8
7,27
8,9
8,28
9,10
9,29
10,11
10,30
11,12
11,31
12,13
12,32
13,14
13,33
14,15
14,34
15,16
15,36
16,17
16,18
17,19
18,19
18,37
19,38
20,21
20,39
21,22
21,40
22,23
22,41
23,24
23,42
24,25
24,43
25,26
25,44
26,27
26,45
27,28
27,46
28,29
28,47
29,30
29,48
30,31
30,49
31,32
31,50
32,33
32,51
33,34
33,52
34,35
35,36
35,53
36,37
36,64
37,38
38,66
39,40
39,54
40,41
41,42
41,56
42,43
43,44
43,58
44,45
45,46
45,59
46,47
47,48
47,60
48,49
49,50
49,61
50,51
51,52
51,62
52,53
53,63
54,55
54,67
55,56
55,68
56,57
56,69
57,58
57,70
58,59
59,60
60,61
61,62
62,63
63,64
63,71
64,65
64,72
65,66
65,73
66,74
67,68
68,69
69,70
71,72
71,78
72,73
72,75
73,74
73,76
74,77
75,76
75,79
76,77
76,80
77,81
78,79
78,82
79,80
79,83
80,81
80,84
81,85
82,83
82,86
83,84
83,87
84,85
85,88
86,87
87,88
