x,y,column
1100,60,1
983,60,0
895,60,1
808,60,0
715,60,1
626,60,0
539,60,1
449,60,0
358,60,1
269,60,0
152,60,1
1100,193,0
1034,193,0
983,193,0
983,214,0
895,214,0
808,214,0
715,214,0
626,214,0
539,214,0
449,214,0
358,214,0
269,214,0
1100,253,1
1034,253,1
983,253,0
895,253,1
836,253,1
808,253,1
740,253,1
715,253,1
682,253,1
626,253,0
602,253,1
539,253,1
449,253,1
422,253,1
358,253,1
269,253,0
218,253,1
152,253,1
358,330,0
218,330,0
602,330,0
539,330,1
485,330,1
449,330,0
422,330,1
1034,330,0
895,330,0
836,330,1
774,330,0
740,330,1
682,330,0
1100,409,1
1034,409,1
983,409,0
895,409,1
836,409,1
774,409,1
740,409,1
715,409,1
682,409,1
626,409,0
602,409,1
539,409,1
485,409,0
449,409,1
422,409,1
358,409,1
269,409,0
218,409,1
152,409,1
983,449,0
895,449,0
808,449,0
715,449,0
626,449,0
539,449,0
449,449,0
358,449,0
269,449,0
269,471,0
218,471,0
152,471,0
1100,605,1
983,605,0
895,599,1
808,605,0
715,605,1
626,605,0
539,605,1
449,605,0
358,605,1
269,605,0
152,605,1
