Source,Target
0,1
0,14
0,29
1,2
1,23
2,3
2,24
3,4
3,25
4,5
4,26
5,6
5,27
6,7
6,20
7,8
7,21
8,9
8,22
9,10
9,15
10,11
10,17
11,12
11,30
12,31
13,14
13,18
14,19
15,16
15,40
16,17
16,41
17,33
18,19
18,47
19,28
20,21
20,35
21,22
21,36
22,37
23,24
23,50
24,25
25,26
25,51
26,27
27,52
28,29
28,38
29,39
30,31
30,34
31,32
31,45
32,46
33,34
33,42
34,44
35,36
35,53
36,37
36,54
37,55
38,39
38,48
39,49
40,41
40,56
41,42
42,43
43,44
43,56
43,58
44,45
45,46
45,60
46,57
47,48
47,67
48,49
48,69
49,50
50,51
50,70
51,52
51,61
52,53
52,63
53,54
54,55
54,65
55,56
56,66
57,60
58,59
58,66
58,84
59,60
59,71
60,72
61,62
61,70
61,92
62,63
62,73
63,64
63,74
64,65
64,75
65,66
65,80
66,82
67,68
67,76
68,69
68,77
69,70
69,88
70,90
71,72
71,78
72,79
73,74
73,85
74,75
74,86
75,87
76,77
76,93
77,94
78,79
78,110
79,111
80,81
80,105
81,82
81,106
82,83
82,107
83,84
83,108
84,109
85,86
85,102
86,87
86,103
87,104
88,89
88,97
89,90
89,98
90,91
90,99
91,92
91,100
92,101
93,94
93,95
94,96
95,96
96,97
97,98
98,99
99,100
100,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
108,109
109,110
110,111
