x,y,column
134,63,0
86,63,0
40,63,1
339,63,1
253,63,0
171,63,1
339,147,0
253,147,0
171,147,0
171,197,0
134,197,0
86,197,0
40,197,0
339,235,1
253,235,0
171,235,1
134,235,0
86,235,0
40,235,1
666,268,0
610,268,0
1073,268,0
1017,268,0
339,314,1
253,314,1
213,314,0
171,314,1
134,314,0
112,314,0
40,314,1
464,314,0
427,314,1
515,314,1
610,314,1
724,314,0
666,314,1
841,314,0
798,314,0
761,314,1
1073,314,1
1017,314,1
922,314,1
1247,314,1
1212,314,0
1168,314,1
427,345,0
339,345,0
666,345,0
610,345,0
1073,345,0
1017,345,0
171,376,1
390,404,0
339,404,1
272,404,0
1247,442,1
1230,442,0
1212,442,0
1168,442,1
1073,442,1
1017,442,1
922,442,1
841,442,0
798,442,0
761,442,1
724,442,0
666,442,1
610,442,1
515,442,1
464,442,0
427,442,1
390,442,0
339,442,0
1247,494,0
1230,494,0
1168,494,0
1073,494,1
1045,494,1
1017,494,1
922,494,0
841,494,0
761,494,0
666,494,1
638,494,1
610,494,1
515,494,0
427,494,0
390,494,0
339,494,0
272,494,0
515,575,1
427,575,1
339,575,0
841,575,0
761,575,1
638,575,1
922,575,1
1045,575,1
1247,575,0
1230,575,1
1168,575,1
272,442,1
270,576,1
209,400,1
171,443,1
112,376,1
40,345,0
94,399,1
156,462,0
211,516,1
