Source,Target
0,1
0,111
1,2
1,114
2,3
2,116
3,4
3,11
4,5
4,12
5,6
5,13
6,7
6,14
7,8
7,15
8,9
8,16
9,10
9,17
10,18
11,12
11,116
11,119
12,13
12,120
13,14
13,24
14,15
14,25
15,16
15,26
16,17
16,121
17,18
17,122
18,123
19,111
19,20
20,21
20,23
21,111
21,112
22,23
22,28
23,112
24,25
24,120
24,36
25,26
25,37
26,121
26,38
27,122
27,123
27,41
28,29
28,30
29,112
29,31
30,31
30,46
31,32
31,47
32,33
32,115
32,48
33,34
33,125
33,49
34,35
34,119
34,50
35,36
35,120
35,51
36,37
36,52
37,38
37,53
38,39
38,54
39,40
39,121
39,55
40,41
40,122
40,56
41,57
42,43
42,59
43,44
43,60
44,45
44,61
45,62
46,47
46,68
47,48
47,69
48,49
48,113
49,50
49,70
50,51
50,71
51,52
51,72
52,53
52,73
53,54
53,74
54,55
54,75
55,56
55,76
56,57
56,77
57,58
57,66
58,59
58,67
59,60
59,63
60,61
60,64
61,62
61,126
62,65
63,64
63,80
64,126
64,81
65,126
66,67
66,78
67,79
68,69
69,113
69,82
70,71
70,113
70,91
71,72
71,92
72,73
72,93
73,74
73,94
74,75
74,95
75,76
75,96
76,77
76,97
77,78
77,88
78,79
78,89
79,80
79,84
80,81
80,85
81,124
81,86
82,83
83,113
83,90
84,85
84,89
84,106
85,86
85,107
86,87
86,108
87,124
87,109
88,89
88,97
88,104
89,105
90,91
91,92
91,117
92,93
92,98
93,94
93,99
94,95
94,100
95,96
95,101
96,97
96,102
97,103
98,99
98,110
98,118
99,100
100,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
108,109
110,118
110,117
111,114
112,115
114,115
114,116
115,125
116,125
119,120
119,125
121,122
122,123
124,127
126,128
126,127
127,128
