Source,Target
0,1
0,16
1,2
1,9
2,3
2,11
3,4
3,13
4,6
5,6
5,26
6,7
7,8
7,27
8,28
9,10
10,11
10,24
11,12
12,13
12,25
14,15
14,21
15,16
15,22
16,17
17,23
18,19
18,39
19,20
19,40
20,21
20,42
21,22
22,23
22,43
23,24
23,51
24,25
24,44
25,26
25,46
26,27
26,48
27,28
27,32
28,29
29,30
29,33
30,31
30,35
31,36
32,33
32,49
33,34
34,35
34,60
35,36
36,37
37,61
38,39
38,53
39,40
40,41
41,42
41,54
42,43
43,50
44,45
45,46
45,57
47,48
47,58
48,49
49,59
50,51
50,55
51,52
52,56
53,54
54,55
54,62
55,56
56,57
56,63
57,58
58,59
58,64
59,60
60,61
60,65
62,63
63,64
64,65
