Source,Target
0,1
0,8
1,9
2,3
2,12
3,13
4,5
4,17
5,18
6,7
6,15
7,16
8,9
8,13
8,21
9,10
9,25
10,27
11,12
11,28
12,13
12,30
13,20
14,15
14,36
15,16
15,38
16,17
16,22
17,18
17,23
18,19
18,33
19,35
20,21
20,31
21,24
22,23
22,39
23,32
24,25
24,56
25,26
26,27
26,58
27,59
28,29
28,51
29,30
29,52
30,31
31,54
32,33
32,46
33,34
34,35
34,48
35,49
36,37
36,41
37,38
37,42
38,39
39,44
40,41
40,69
41,42
42,43
42,70
43,44
43,71
44,45
45,46
45,78
46,47
47,48
47,64
48,49
48,65
49,50
50,51
50,66
51,52
52,53
52,67
53,54
53,68
54,55
55,56
55,73
56,57
57,58
57,61
58,59
58,62
59,60
60,63
61,62
61,74
62,63
63,75
64,65
64,79
65,66
66,67
66,80
67,68
68,72
69,70
69,76
70,71
71,77
72,73
72,80
72,81
73,74
73,82
74,75
74,83
76,77
77,78
77,84
78,79
78,85
79,80
79,86
81,82
82,83
84,85
85,86
