Source,Target
0,1
0,10
0,12
1,2
1,22
2,23
3,4
3,13
4,5
4,14
5,6
5,15
6,7
6,16
7,8
7,17
8,9
8,18
9,10
9,19
10,11
11,12
11,20
12,21
13,14
13,26
14,15
14,27
15,16
15,28
16,17
17,18
18,19
19,20
19,29
20,21
20,24
21,22
21,25
22,23
22,32
23,33
24,25
24,30
25,31
26,27
26,34
27,28
27,35
28,36
29,30
29,42
30,31
30,37
31,32
31,38
32,33
32,45
33,46
34,35
34,39
35,36
35,40
36,41
37,38
37,43
38,44
39,40
39,47
40,41
40,48
41,49
42,43
42,52
43,44
43,50
44,45
44,51
45,46
45,55
46,56
47,48
47,57
48,49
48,58
49,59
50,51
50,53
51,54
52,53
52,65
53,54
53,60
54,55
54,61
55,56
55,68
56,69
57,58
57,70
58,59
58,71
59,72
60,61
60,66
61,67
62,63
62,73
62,78
63,64
63,79
64,65
64,80
65,66
65,81
66,67
66,82
67,68
68,69
69,83
70,71
70,74
71,72
71,75
72,73
72,76
73,77
74,75
74,90
75,76
75,91
76,77
76,92
77,78
77,93
78,79
78,87
79,80
79,88
80,81
80,89
81,82
81,84
82,83
82,85
83,86
84,85
84,89
85,86
87,88
87,93
88,89
90,91
91,92
92,93
