x,y,column
905,37,0
861,37,0
788,37,0
714,37,0
641,37,0
564,37,0
489,37,0
416,37,0
372,37,0
945,84,1
905,84,0
861,84,0
788,84,1
714,84,0
641,84,1
564,84,0
489,84,1
416,84,0
372,84,0
332,84,1
945,189,0
861,189,0
788,189,0
714,189,0
564,189,0
489,189,0
416,189,0
332,189,0
945,229,1
788,229,1
739,229,1
687,229,1
580,229,1
539,229,1
489,229,1
348,229,1
332,229,1
645,229,1
788,267,1
739,267,1
580,283,0
539,283,0
489,283,1
687,283,0
641,283,0
580,321,1
539,321,1
489,321,1
332,321,0
945,321,0
788,321,1
739,321,1
687,321,1
641,321,1
580,363,1
539,363,1
739,363,1
714,363,1
687,363,1
641,363,1
945,413,1
788,413,1
739,413,1
714,413,0
687,413,1
580,413,0
539,413,0
489,413,1
332,413,1
645,413,1
945,452,0
861,452,0
788,452,0
714,452,0
564,452,0
489,452,0
416,452,0
332,452,0
945,558,1
905,558,0
861,558,0
788,558,1
714,558,0
641,558,1
564,558,0
489,558,1
416,558,0
372,558,0
332,558,1
905,604,0
861,604,0
788,604,0
714,604,0
641,604,0
564,604,0
489,604,0
416,604,0
372,604,0
640,189,0
640,451,0
