Source,Target
0,1
0,3
0,6
1,2
1,4
2,5
3,39
4,5
4,6
4,9
5,10
6,7
6,8
7,40
8,9
8,38
9,10
9,11
10,12
11,12
11,38
11,15
12,17
13,82
13,76
14,21
14,50
15,16
15,17
15,85
16,26
16,32
17,18
18,19
18,26
19,24
19,23
20,24
20,25
20,29
21,49
21,85
21,22
22,55
22,62
23,24
23,27
24,28
25,31
25,30
26,27
27,28
27,33
28,29
28,34
29,35
30,31
31,36
32,33
32,41
33,34
34,35
34,43
35,36
36,45
37,38
37,40
37,46
38,85
38,49
39,40
39,47
40,48
41,85
41,42
41,50
42,43
42,51
43,44
44,45
44,52
45,53
46,49
46,48
46,54
47,48
47,56
48,57
49,55
50,51
50,62
51,52
51,63
52,53
52,64
53,65
54,55
54,57
54,58
55,61
56,57
56,59
57,60
58,61
58,60
59,60
61,66
62,63
62,67
62,68
63,64
64,65
66,67
66,75
67,69
68,70
68,69
69,75
70,80
71,79
71,75
71,74
72,73
72,76
73,74
73,77
74,78
75,80
75,79
76,77
77,78
77,83
78,79
78,84
79,81
80,81
81,84
82,83
83,84
