Source,Target
0,1
0,8
1,11
2,3
2,5
3,4
3,6
4,7
5,6
5,16
6,7
6,18
7,8
7,19
8,9
9,10
9,20
10,11
10,32
11,33
12,13
12,22
13,14
13,23
14,15
15,16
15,25
16,17
17,18
17,26
18,19
18,27
19,20
20,29
21,22
21,38
22,23
22,40
23,24
24,25
24,43
25,26
25,48
26,27
27,28
27,36
28,29
28,37
29,30
29,34
30,31
30,35
31,32
31,45
32,33
32,46
34,35
34,53
35,44
36,37
36,49
37,50
38,39
38,57
39,40
39,58
40,41
41,42
41,51
42,43
42,52
43,47
44,45
44,54
45,46
47,48
47,61
48,49
49,50
50,65
51,52
51,59
52,60
53,54
53,66
54,55
55,56
55,72
56,74
57,58
57,69
58,59
58,70
59,60
59,71
60,61
60,67
61,62
61,68
62,63
62,83
63,64
63,84
64,65
64,76
65,66
66,91
67,68
69,70
70,71
72,73
72,75
73,74
73,81
74,82
75,92
75,91
76,77
76,85
77,78
77,86
78,79
78,89
79,92
79,80
80,81
80,90
81,82
83,84
84,85
85,86
85,87
86,88
87,88
88,89
89,90
