Source,Target
0,1
0,10
1,2
1,11
2,3
2,12
3,13
4,5
4,16
5,6
5,17
6,7
6,8
7,9
8,9
8,18
9,10
9,19
10,11
10,20
11,21
12,13
12,28
13,14
13,30
14,31
15,16
15,36
16,17
16,37
17,39
18,19
18,22
19,20
19,23
20,21
20,24
21,25
22,23
22,41
23,24
23,46
24,25
24,47
25,26
26,27
26,48
27,28
27,49
28,29
29,30
29,51
30,31
31,32
32,33
32,62
33,63
34,35
34,52
35,36
35,53
36,37
37,38
38,39
38,42
39,40
40,41
40,44
41,45
42,43
42,54
43,44
43,55
44,45
44,56
45,46
45,57
46,47
47,48
48,49
48,58
49,50
49,59
50,51
50,60
51,61
52,53
53,54
53,75
54,55
54,76
55,56
55,77
56,57
56,78
57,58
57,64
58,59
58,65
59,60
59,69
60,61
60,70
61,62
61,71
62,63
62,72
64,65
64,79
65,68
66,67
66,80
66,86
67,68
67,87
68,69
68,88
69,70
69,89
70,71
70,90
71,72
71,91
72,73
72,97
73,98
74,75
74,99
75,76
75,100
76,77
76,81
77,78
77,82
78,79
78,83
79,80
79,84
80,85
81,82
81,102
82,83
83,84
83,104
84,85
84,105
85,86
86,87
86,108
87,88
87,109
88,89
88,92
89,90
89,93
90,91
91,95
92,93
92,110
93,94
94,95
94,111
95,96
96,97
96,119
97,98
97,120
99,100
100,101
100,121
101,102
101,122
102,103
103,104
103,106
104,105
105,107
106,107
106,125
107,108
107,112
108,109
108,113
109,110
109,114
110,111
110,115
111,116
112,113
112,132
113,114
113,133
114,115
114,134
115,135
116,117
116,126
117,118
117,127
118,119
118,128
119,120
120,141
121,122
121,142
122,123
123,124
123,129
124,125
124,130
125,131
126,127
126,138
127,128
127,139
128,140
129,130
129,143
130,131
130,144
131,145
132,133
132,146
133,134
133,147
134,135
134,136
135,137
136,137
137,138
138,139
139,140
140,141
142,143
143,144
144,145
145,146
146,147
