Source,Target
0,8
0,11
0,24
1,2
1,10
1,14
2,3
2,16
3,4
3,17
4,5
4,18
5,6
5,19
6,7
6,20
7,21
8,9
8,90
9,93
9,105
10,93
10,22
11,84
12,22
12,93
12,92
13,14
13,22
13,33
14,15
14,25
15,16
15,26
16,17
16,27
17,18
18,19
18,36
19,20
19,37
20,21
20,38
21,39
22,102
23,24
23,84
24,90
24,28
25,26
25,29
26,27
26,30
27,96
28,88
28,31
29,30
29,34
30,35
31,32
31,85
32,88
32,89
33,34
33,102
34,35
34,44
35,96
36,37
36,96
36,45
37,38
37,46
38,39
38,47
39,48
40,91
40,103
40,89
41,42
41,91
41,109
41,53
42,43
42,92
43,49
43,54
44,99
44,49
44,50
45,46
45,99
45,58
46,47
46,59
47,48
47,60
48,61
49,102
50,51
50,56
51,100
51,57
52,53
52,87
52,91
52,62
53,54
53,63
54,55
54,64
55,56
55,65
56,57
56,66
57,97
58,59
58,97
58,68
59,60
59,69
60,61
60,70
61,71
62,63
62,86
62,75
63,64
63,76
64,65
64,74
65,66
65,94
66,67
66,72
67,98
67,73
68,69
68,98
68,80
69,70
69,81
70,71
70,82
72,73
72,95
73,101
74,94
74,77
75,76
75,113
76,77
77,78
78,79
78,94
79,83
79,95
80,81
80,83
81,82
83,101
85,89
85,103
86,104
86,113
87,104
88,90
88,107
89,108
90,110
91,108
92,102
92,111
93,112
94,95
96,99
97,100
97,98
98,101
99,100
103,104
105,112
105,110
106,110
106,112
106,111
107,111
107,110
107,108
108,109
109,111
