Source,Target
0,2
0,3
1,2
1,7
2,8
3,4
3,8
3,14
4,5
4,22
5,9
6,7
6,18
7,8
7,25
8,13
9,10
9,23
10,11
10,34
11,12
11,19
12,20
13,14
13,32
14,29
15,16
15,27
16,17
16,28
17,18
17,48
18,24
19,20
20,21
20,36
21,37
22,23
22,30
23,33
24,25
24,49
25,31
26,27
26,45
27,28
27,46
29,30
29,42
30,44
31,32
31,38
32,40
33,34
33,50
34,35
35,36
35,51
36,37
37,71
38,39
39,40
39,54
40,41
40,55
41,42
41,56
42,43
42,57
43,44
43,58
45,46
45,72
46,47
47,48
47,52
48,49
49,53
50,51
50,65
51,66
52,53
52,60
53,61
54,55
54,62
55,56
56,57
56,63
57,58
58,64
59,60
59,73
60,61
60,74
61,62
61,84
62,63
62,85
63,64
64,65
64,82
65,66
65,83
66,67
66,68
67,69
68,69
68,77
69,70
69,78
70,71
70,75
71,76
72,73
72,81
73,74
73,79
74,80
75,76
77,78
79,80
82,83
84,85
