Source,Target
0,1
0,3
0,13
1,2
1,6
2,7
3,5
3,12
4,5
4,10
5,11
6,7
6,15
7,16
8,9
8,18
9,23
10,11
10,19
11,12
11,20
12,13
13,14
14,15
14,27
15,16
16,29
17,18
17,21
18,22
19,20
19,25
20,26
21,22
22,23
22,47
23,24
23,39
24,25
24,30
25,26
26,27
26,32
27,28
27,33
28,29
28,34
29,43
30,31
30,40
31,32
31,37
32,33
32,38
33,34
33,35
34,36
35,36
35,38
35,41
36,42
37,38
39,40
39,48
41,42
42,43
44,45
44,61
45,46
45,54
46,55
47,48
47,67
48,60
49,50
49,72
50,65
51,52
51,58
52,53
52,59
53,71
54,55
54,62
55,56
56,63
57,58
57,69
58,59
59,70
60,61
60,75
61,62
62,63
62,76
63,64
63,77
64,73
65,66
65,82
66,67
66,86
67,74
68,69
68,78
69,70
69,79
70,71
70,80
71,72
72,81
73,77
73,84
74,75
74,87
75,76
75,91
76,77
76,94
77,83
78,79
78,88
79,80
79,89
80,81
80,97
81,82
81,92
82,85
83,84
83,95
85,86
85,93
86,87
87,90
88,89
89,96
90,91
92,93
94,95
96,97
