Source,Target
0,1
0,44
1,2
1,45
2,3
2,46
3,4
3,14
4,5
4,15
5,6
5,16
6,29
7,8
7,30
8,9
8,17
9,10
9,18
10,11
10,19
11,12
11,38
12,13
12,39
13,40
14,15
14,20
15,16
15,21
16,22
17,18
17,23
18,19
18,24
19,25
20,21
20,26
21,22
21,27
22,28
23,24
23,31
24,25
24,32
25,33
26,27
27,28
27,48
28,29
28,49
29,50
30,31
30,34
31,32
31,35
32,33
32,36
34,35
34,51
35,36
35,52
36,37
36,53
37,38
37,54
38,39
38,55
39,40
39,56
40,41
40,57
41,42
41,58
42,43
42,59
43,44
43,60
44,45
44,61
45,46
45,62
46,47
46,63
47,48
47,64
48,49
48,65
49,50
49,66
50,67
51,52
51,78
52,53
52,79
53,54
53,80
54,55
54,81
55,56
55,82
56,57
56,83
57,58
57,84
58,59
58,68
59,60
59,69
60,61
60,70
61,62
61,71
62,63
62,72
63,64
63,73
64,65
64,74
65,66
65,75
66,67
66,76
67,77
68,69
69,70
71,72
71,97
72,73
72,98
73,74
73,99
74,75
74,100
75,76
75,101
76,77
76,102
77,103
78,79
78,85
79,80
79,86
80,81
80,87
81,82
81,88
82,83
82,89
83,84
83,90
84,91
85,86
85,113
86,87
86,114
87,88
87,115
88,89
88,116
89,90
89,117
90,91
90,104
91,92
91,105
92,93
92,106
93,94
93,107
94,95
94,108
95,96
95,109
96,97
96,110
97,98
97,111
98,99
98,112
99,100
99,129
100,101
100,130
101,102
101,131
102,103
102,132
103,133
104,105
104,118
105,106
105,119
106,107
106,121
107,108
107,122
108,109
108,123
109,110
109,124
110,111
110,125
111,112
111,127
112,128
113,114
113,142
114,115
114,143
115,116
115,144
116,117
116,145
117,118
117,146
118,119
118,147
119,120
119,148
120,121
120,149
121,122
122,123
123,124
124,125
125,126
126,127
126,134
127,128
127,135
128,129
128,136
129,130
129,137
130,131
130,138
131,132
131,139
132,133
132,140
133,141
134,135
135,136
136,137
137,138
138,139
139,140
140,141
142,143
143,144
144,145
145,146
146,147
147,148
148,149
