x,y,column
1069,30,1
936,30,1
921,30,1
666,30,1
651,30,1
392,30,1
377,30,1
117,30,1
117,45,1
392,45,1
377,45,1
936,45,1
921,45,1
1069,45,1
794,124,1
1067,124,0
254,131,0
171,131,0
117,131,0
392,132,0
377,132,0
666,132,0
651,132,0
866,131,0
793,138,1
1067,138,0
936,130,0
921,130,0
254,196,0
171,196,0
117,196,0
392,196,0
377,196,0
666,196,0
651,196,0
866,196,0
793,196,0
1069,196,0
936,196,0
921,196,0
666,310,1
651,310,1
392,310,1
377,310,1
254,310,0
142,310,1
117,310,1
1166,310,0
1151,310,0
1069,310,1
936,310,1
921,310,1
902,310,1
793,310,1
117,402,0
392,402,0
377,402,0
666,402,0
651,402,0
936,402,0
921,402,0
1166,402,0
1151,402,0
1069,402,0
117,494,0
392,494,0
377,494,0
666,494,0
651,494,0
936,494,0
921,494,0
1166,494,0
1151,494,0
1066,494,0
1166,577,0
1151,577,0
1069,577,1
936,577,1
921,577,1
902,577,1
666,577,1
651,577,1
392,577,1
377,577,1
142,577,1
117,577,1
1166,594,0
1151,594,0
1069,594,1
936,594,1
921,594,1
902,594,1
666,594,1
651,594,1
392,594,1
377,594,1
142,594,1
117,594,1
