x,y,column
785,20,1
598,20,1
444,20,1
257,20,1
156,20,0
89,20,1
785,85,0
598,85,0
444,85,1
257,85,1
156,85,1
89,85,0
1122,85,1
1027,85,0
994,85,0
955,85,1
1122,126,0
1027,126,0
994,126,0
955,126,0
785,126,0
598,126,0
444,126,0
257,126,0
156,126,0
89,126,0
1196,207,0
1122,207,1
1027,207,0
994,207,0
955,207,0
785,207,0
598,207,1
444,207,1
257,207,1
156,207,1
89,207,1
598,284,0
444,284,0
257,284,0
156,284,0
1027,339,0
598,339,0
444,339,0
257,339,0
156,339,0
1196,403,0
1122,403,0
1027,403,0
955,403,0
785,403,0
598,403,1
444,403,1
257,403,1
156,403,1
1196,472,0
1122,472,0
955,472,0
785,472,0
598,472,0
515,472,0
444,472,0
257,472,0
156,472,0
1196,550,0
1122,550,1
955,550,1
785,550,1
598,550,1
515,550,0
444,550,1
257,550,1
156,550,1
1196,613,0
1122,613,0
955,613,0
785,613,0
598,613,0
515,613,0
